GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count
CATSPER3	11.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
CATSPERB	281.75	8.0	7.0	2.0	0.0	6.0	4.0	3.0	2.0	0.0	0.0	0.0	3.0	3.0
CATSPERD	7.25													
CATSPERE	17.5													
CATSPERG	367.25	12.0	13.0	0.0	1.0	13.0	2.0	11.0	0.0	0.0	1.0	0.0	2.0	11.0
CATSPERZ	0.0													
CAV1	1.5	9.0	17.0	0.0	2.0	17.0	12.0	5.0	0.0	0.0	2.0	0.0	12.0	5.0
CAV2	339.25	3.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0
CAV3	4.25													
CAVIN1	45.25													
CAVIN3	15.75													
CAVIN4	34.5													
CBARP	24.75	4.0	9.0	0.0	1.0	9.0	9.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0
CBFA2T2	1855.5	2.0	4.0	1.0	0.0	5.0	4.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0
CBFA2T3	34.75	2.0	5.0	2.0	1.0	5.0	5.0	0.0	2.0	0.0	1.0	0.0	5.0	0.0
CBFB	8301.0	3.0	3.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0
CBL	5055.75	2.0	7.0	1.0	0.0	7.0	5.0	2.0	1.0	0.0	0.0	0.0	5.0	2.0
CBLB	2504.5	23.0	27.0	1.0	0.0	27.0	1.0	26.0	0.0	1.0	0.0	0.0	1.0	26.0
CBLL1	3804.25	14.0	12.0	0.0	0.0	12.0								
CBLN3	66.75													
CBR1	304.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CBR3	66.0	9.0	8.0	2.0	2.0	9.0	2.0	6.0	0.0	2.0	0.0	2.0	2.0	7.0
CBR4	476.0	12.0	10.0	2.0	3.0	10.0								
CBS	21.25													
CBSL	112.75													
CBWD1	1506.75													
CBWD2	1400.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBWD3	1400.0	1.0	5.0	2.0	2.0	4.0	5.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0
CBWD4P	0.0													
CBWD5	2664.5													
CBWD6	153.5													
CBX1	4638.0													
CBX2	45.75	5.0	7.0	0.0	0.0	7.0	3.0	4.0	0.0	0.0	0.0	0.0	3.0	4.0
CBX3	2089.75	18.0	52.0	0.0	5.0	52.0	6.0	46.0	0.0	0.0	0.0	5.0	6.0	46.0
CBX3P3	5.25													
CBX3P5	3.0													
CBX4	359.75	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CBX5	9723.0	15.0	27.0	0.0	9.0	27.0								
CBX5P1	9.5													
CBX6	5085.0	4.0	15.0	0.0	3.0	15.0	15.0	0.0	0.0	0.0	3.0	0.0	15.0	0.0
CBX7	644.75	2.0	6.0	2.0	4.0	6.0	6.0	0.0	2.0	0.0	4.0	0.0	6.0	0.0
CBX8	13.75	2.0	6.0	0.0	0.0	6.0								
CBY1	75.0													
CBY3	1.75	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
CC2D1A	918.5													
CC2D1B	1667.0	1.0	0.0	0.0	0.0	0.0								
CC2D2A	839.75	5.0	14.0	0.0	0.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
CC2D2B	52.75	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCAR1	5668.0													
CCAR2	4107.25													
CCBE1	285.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC102A	36.75	2.0	8.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
CCDC102B	40.25	4.0	6.0	1.0	0.0	6.0	6.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0
CCDC103	0.75													
CCDC106	19.25	8.0	6.0	0.0	1.0	6.0								
CCDC107	122.5	1.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0
CCDC112	42.25	4.0	1.0	0.0	0.0	1.0								
CCDC113	125.75	1.0	0.0	0.0	0.0	0.0								
CCDC114	148.25	3.0	7.0	3.0	6.0	9.0	3.0	4.0	1.0	2.0	2.0	4.0	3.0	6.0
CCDC115	339.5													
CCDC116	9.75	1.0	3.0	1.0	2.0	3.0	3.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0
CCDC117	1924.25	2.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0
CCDC12	614.25	2.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0
CCDC120	419.0	3.0	9.0	2.0	0.0	11.0	9.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0
CCDC121	102.5													
CCDC122	2297.5													
CCDC124	230.5	3.0	4.0	0.0	1.0	4.0	3.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0
CCDC125	1875.25	36.0	9.0	0.0	2.0	9.0	1.0	8.0	0.0	0.0	0.0	2.0	1.0	8.0
CCDC126	162.75	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC127	588.5													
CCDC13	22.75													
CCDC130	578.5	3.0	16.0	4.0	6.0	10.0	16.0	0.0	4.0	0.0	6.0	0.0	10.0	0.0
CCDC134	61.5	7.0	12.0	3.0	0.0	12.0	8.0	4.0	3.0	0.0	0.0	0.0	8.0	4.0
CCDC136	175.0													
CCDC137	1716.25	2.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
CCDC138	258.25	5.0	1.0	0.0	1.0	1.0								
CCDC14	1734.25	5.0	1.0	0.0	1.0	1.0								
CCDC141	821.25	8.0	9.0	1.0	0.0	8.0	2.0	7.0	0.0	1.0	0.0	0.0	2.0	6.0
CCDC142	415.0	32.0	38.0	0.0	9.0	38.0	2.0	36.0	0.0	0.0	1.0	8.0	2.0	36.0
CCDC144A	842.25	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCDC144B	1011.75													
CCDC144CP	95.0													
CCDC144NL	7.75	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
CCDC146	82.0	9.0	9.0	0.0	0.0	9.0	1.0	8.0	0.0	0.0	0.0	0.0	1.0	8.0
CCDC148	75.75													
CCDC149	63.25													
CCDC15	63.75	13.0	17.0	0.0	7.0	17.0	1.0	16.0	0.0	0.0	0.0	7.0	1.0	16.0
CCDC150	458.25	2.0	0.0	0.0	0.0	0.0								
CCDC151	15.25	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
CCDC152	318.25	1.0	6.0	1.0	1.0	5.0	6.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0
CCDC153	52.0	16.0	13.0	1.0	1.0	13.0								
CCDC154	7.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC155	11.75	27.0	44.0	2.0	4.0	46.0	12.0	32.0	0.0	2.0	0.0	4.0	12.0	34.0
CCDC157	339.25													
CCDC158	311.0													
CCDC159	310.25	4.0	6.0	0.0	0.0	6.0								
CCDC160	9.0													
CCDC162P	123.5													
CCDC163	358.75													
CCDC167	211.25	5.0	23.0	0.0	0.0	23.0	23.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0
CCDC168	19.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
CCDC169	136.0													
CCDC17	165.75	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
CCDC170	43.25	2.0	6.0	1.0	2.0	6.0	6.0	0.0	1.0	0.0	2.0	0.0	6.0	0.0
CCDC171	284.5	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
CCDC172	3.25	5.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCDC173	7.25													
CCDC174	627.5	15.0	20.0	1.0	1.0	21.0								
CCDC175	0.5	4.0	2.0	0.0	0.0	2.0								
CCDC18	165.0	5.0	1.0	0.0	0.0	1.0								
CCDC180	857.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC181	13.0													
CCDC183	86.0	2.0	6.0	0.0	4.0	6.0	6.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0
CCDC184	16.5	2.0	10.0	4.0	2.0	6.0	10.0	0.0	4.0	0.0	2.0	0.0	6.0	0.0
CCDC186	1858.75	1.0	1.0	0.0	1.0	1.0								
CCDC188	11.5	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
CCDC189	21.75													
CCDC190	7.5													
CCDC191	181.75													
CCDC192	9.5	2.0	7.0	1.0	1.0	6.0	7.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0
CCDC194	50.5													
CCDC196	31.5													
CCDC197	3.25													
CCDC198	168.0													
CCDC200	352.5													
CCDC201	7.75													
CCDC22	304.25	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
CCDC24	129.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC25	327.25													
CCDC27	120.25													
CCDC28A	140.75	8.0	8.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
CCDC28A-AS1	46.25													
CCDC28B	236.0	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
CCDC30	964.0	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
CCDC32	1156.0													
CCDC33	0.25	1.0	0.0	0.0	0.0	0.0								
CCDC34	408.75	23.0	15.0	0.0	2.0	15.0								
CCDC36	1540.5													
CCDC38	87.25													
CCDC39	68.75													
CCDC40	139.25													
CCDC43	320.75													
CCDC47	2507.25	7.0	6.0	0.0	1.0	6.0								
CCDC50	678.5													
CCDC51	71.75													
CCDC57	915.0	3.0	6.0	1.0	0.0	6.0	6.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0
CCDC58	190.25	19.0	12.0	3.0	6.0	13.0								
CCDC58P5	1.5													
CCDC59	2874.75													
CCDC6	3345.0													
CCDC60	6.25													
CCDC61	63.25													
CCDC62	191.0													
CCDC65	81.5	4.0	10.0	0.0	1.0	10.0	1.0	9.0	0.0	0.0	1.0	0.0	1.0	9.0
CCDC66	1656.0													
CCDC68	0.5	8.0	3.0	0.0	0.0	3.0								
CCDC69	2448.75	1.0	3.0	1.0	1.0	3.0	3.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0
CCDC7	228.0	16.0	41.0	5.0	15.0	36.0								
CCDC71	109.25													
CCDC71L	197.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CCDC73	1.25	7.0	9.0	5.0	0.0	9.0	7.0	2.0	5.0	0.0	0.0	0.0	7.0	2.0
CCDC74A	19.75													
CCDC74B	2.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC74BP1	7.5													
CCDC77	160.5													
CCDC78	35.75													
CCDC8	103.5													
CCDC80	183.75	15.0	20.0	0.0	2.0	20.0	2.0	18.0	0.0	0.0	0.0	2.0	2.0	18.0
CCDC81	222.75	4.0	10.0	2.0	3.0	10.0	10.0	0.0	2.0	0.0	3.0	0.0	10.0	0.0
CCDC82	602.5	94.0	95.0	0.0	3.0	95.0								
CCDC83	12.0	5.0	7.0	0.0	0.0	7.0	6.0	1.0	0.0	0.0	0.0	0.0	6.0	1.0
CCDC84	1686.75	3.0	19.0	4.0	7.0	17.0	19.0	0.0	4.0	0.0	7.0	0.0	17.0	0.0
CCDC85B	90.25													
CCDC85C	1027.75	2.0	5.0	0.0	2.0	5.0	2.0	3.0	0.0	0.0	2.0	0.0	2.0	3.0
CCDC86	2705.5	6.0	3.0	0.0	1.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	2.0
CCDC87	4.25													
CCDC88A	2378.25													
CCDC88B	946.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCDC88C	3081.25	49.0	154.0	8.0	5.0	153.0	4.0	150.0	1.0	7.0	3.0	2.0	5.0	148.0
CCDC89	10.25	43.0	30.0	1.0	6.0	30.0	7.0	23.0	1.0	0.0	4.0	2.0	7.0	23.0
CCDC9	549.5	6.0	9.0	1.0	2.0	8.0	3.0	6.0	1.0	0.0	1.0	1.0	2.0	6.0
CCDC90B	2346.5	24.0	21.0	3.0	2.0	21.0								
CCDC91	2234.5	8.0	4.0	0.0	1.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0
CCDC92	1044.5	7.0	11.0	0.0	0.0	11.0								
CCDC93	890.25													
CCDC96	27.75	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC97	1144.75	7.0	26.0	2.0	1.0	24.0	22.0	4.0	2.0	0.0	1.0	0.0	20.0	4.0
CCDC9B	96.5													
CCER2	28.25													
CCHCR1	120.75													
CCL1	0.0													
CCL15	14.75	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL16	479.5	2.0	1.0	0.0	0.0	1.0								
CCL17	17.75	4.0	17.0	0.0	0.0	17.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
CCL19	5.0	4.0	10.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
CCL2	4.5													
CCL20	361.0	3.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
CCL22	494.5	3.0	10.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
CCL25	0.0													
CCL27	93.75	8.0	16.0	0.0	2.0	16.0	4.0	12.0	0.0	0.0	1.0	1.0	4.0	12.0
CCL28	1520.5	3.0	14.0	4.0	7.0	12.0	14.0	0.0	4.0	0.0	7.0	0.0	12.0	0.0
CCL3	4627.0	16.0	5.0	0.0	0.0	5.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0
CCL3L1	183.5													
CCL3L3	380.75	4.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
CCL4	4073.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
CCL4L2	425.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL5	8313.5	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCM2	1055.5	6.0	12.0	0.0	2.0	12.0	3.0	9.0	0.0	0.0	0.0	2.0	3.0	9.0
CCN1	4.5													
CCN4	5.5													
CCN5	94.75													
CCNA2	143.0	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
CCNB1	104.5	27.0	10.0	0.0	2.0	10.0								
CCNB1IP1	588.25	47.0	65.0	2.0	19.0	63.0								
CCNB1IP1P1	7.75													
CCNB2	68.25													
CCNB2P1	10.25													
CCNB3	20.25	1.0	0.0	0.0	0.0	0.0								
CCNB3P1	88.75													
CCNC	1995.75	24.0	25.0	1.0	3.0	25.0	4.0	21.0	0.0	1.0	0.0	3.0	4.0	21.0
CCND1	275.0	4.0	9.0	0.0	1.0	9.0	5.0	4.0	0.0	0.0	1.0	0.0	5.0	4.0
CCND2	42824.75	83.0	119.0	8.0	12.0	119.0	14.0	105.0	2.0	6.0	8.0	4.0	12.0	107.0
CCND3	6089.25	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
CCNDBP1	1141.0													
CCNE1	143.0	35.0	38.0	4.0	8.0	40.0	14.0	24.0	3.0	1.0	2.0	6.0	15.0	25.0
CCNE2	102.0	7.0	4.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0
CCNF	235.25	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CCNG1	311.25													
CCNG2	417.0	12.0	12.0	1.0	1.0	12.0								
CCNH	884.25	3.0	3.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
CCNHP1	2.75													
CCNI	4186.75	14.0	17.0	0.0	2.0	17.0								
CCNI2	120.0													
CCNJ	422.25	1.0	0.0	0.0	0.0	0.0								
CCNJL	345.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNK	1817.25													
CCNL1	6849.25	1.0	3.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
CCNL2	2897.25													
CCNL2P1	34.25													
CCNQ	126.5													
CCNT1	1542.0	4.0	1.0	0.0	1.0	1.0								
CCNT2	1957.25	38.0	100.0	0.0	12.0	100.0								
CCNY	2114.5	20.0	30.0	0.0	2.0	30.0	4.0	26.0	0.0	0.0	1.0	1.0	4.0	26.0
CCNYL1	1029.75	6.0	5.0	0.0	0.0	5.0								
CCNYL2	39.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNYL5	3.75													
CCNYL6	50.0													
CCNYL7	17.0													
CCP110	1099.75	12.0	10.0	3.0	3.0	7.0	5.0	5.0	3.0	0.0	2.0	1.0	2.0	5.0
CCPG1	2031.75	18.0	10.0	0.0	1.0	10.0								
CCR1	52.25	8.0	10.0	0.0	0.0	10.0	2.0	8.0	0.0	0.0	0.0	0.0	2.0	8.0
CCR10	37.75	4.0	13.0	0.0	3.0	13.0	10.0	3.0	0.0	0.0	2.0	1.0	10.0	3.0
CCR12P	360.25													
CCR2	95.75	32.0	62.0	0.0	0.0	62.0	14.0	48.0	0.0	0.0	0.0	0.0	14.0	48.0
CCR3	47.75	3.0	3.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0
CCR4	3127.0	42.0	106.0	0.0	0.0	106.0	12.0	94.0	0.0	0.0	0.0	0.0	12.0	94.0
CCR5	391.0	45.0	64.0	0.0	0.0	64.0								
CCR6	298.5	12.0	13.0	0.0	0.0	13.0	1.0	12.0	0.0	0.0	0.0	0.0	1.0	12.0
CCR7	5360.75	14.0	47.0	15.0	7.0	55.0	15.0	32.0	4.0	11.0	7.0	0.0	19.0	36.0
CCR8	42.5	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCR9	75.75	4.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
CCRL2	40.0	12.0	12.0	0.0	0.0	12.0								
CCS	250.75													
CCSAP	393.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCSER1	60.75	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCSER2	4883.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CCT2	4420.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCT3	4821.5	1.0	0.0	0.0	0.0	0.0								
CCT4	1473.0	8.0	8.0	0.0	4.0	8.0	8.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0
CCT4P2	24.75													
CCT5	8704.5													
CCT5P1	9.75													
CCT6A	5182.0													
CCT6B	213.5													
CCT6P1	178.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCT6P2	0.5													
CCT6P3	402.5	2.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0
CCT7	3640.0													
CCT7P1	1.5													
CCT8	2689.5	4.0	3.0	0.0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0
CCT8P1	15.0													
CCZ1	788.0	2.0	6.0	1.0	3.0	6.0	6.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0
CCZ1B	337.25													
CD101	116.25	19.0	45.0	2.0	6.0	43.0	6.0	39.0	0.0	2.0	0.0	6.0	6.0	37.0
CD109	894.75	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD14	23.75	2.0	5.0	0.0	3.0	5.0	4.0	1.0	0.0	0.0	2.0	1.0	4.0	1.0
CD151	918.75	2.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
CD160	214.0	14.0	8.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
CD163	303.25	4.0	3.0	2.0	2.0	2.0	3.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0
CD164	5467.25	6.0	2.0	1.0	1.0	1.0								
CD177	1.75	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
CD177P1	0.0													
CD180	69.5	8.0	20.0	2.0	2.0	18.0	19.0	1.0	2.0	0.0	2.0	0.0	17.0	1.0
CD19	2.0	2.0	4.0	3.0	0.0	5.0	4.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0
CD1C	6.25													
CD2	6794.25	63.0	103.0	2.0	4.0	101.0								
CD200	1146.75	12.0	21.0	0.0	1.0	21.0	4.0	17.0	0.0	0.0	1.0	0.0	4.0	17.0
CD200R1	368.75	41.0	45.0	0.0	2.0	45.0	8.0	37.0	0.0	0.0	2.0	0.0	8.0	37.0
CD200R1L	0.0	1.0	2.0	0.0	0.0	2.0								
CD209	68.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD22	655.75	9.0	23.0	3.0	2.0	22.0	17.0	6.0	3.0	0.0	2.0	0.0	16.0	6.0
CD226	4638.0	44.0	73.0	0.0	0.0	73.0	6.0	67.0	0.0	0.0	0.0	0.0	6.0	67.0
CD24	319.25													
CD244	100.25	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CD247	2047.75	24.0	67.0	4.0	10.0	67.0	18.0	49.0	3.0	1.0	9.0	1.0	18.0	49.0
CD248	67.0	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
CD27	1065.75	4.0	10.0	1.0	3.0	10.0	10.0	0.0	1.0	0.0	3.0	0.0	10.0	0.0
CD274	1564.5	19.0	31.0	0.0	0.0	31.0	1.0	30.0	0.0	0.0	0.0	0.0	1.0	30.0
CD276	52.0	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
CD28	9913.5	31.0	53.0	3.0	3.0	55.0	1.0	52.0	0.0	3.0	0.0	3.0	1.0	54.0
CD2AP	2271.75													
CD2BP2	932.25	2.0	3.0	4.0	3.0	3.0	3.0	0.0	4.0	0.0	3.0	0.0	3.0	0.0
CD300A	154.0	11.0	16.0	0.0	2.0	16.0	5.0	11.0	0.0	0.0	0.0	2.0	5.0	11.0
CD300C	14.5													
CD300E	64.5	6.0	3.0	0.0	0.0	3.0								
CD300LB	4.75	5.0	13.0	0.0	0.0	13.0								
CD300LD	39.25													
CD300LF	7.5	3.0	9.0	0.0	1.0	9.0	5.0	4.0	0.0	0.0	1.0	0.0	5.0	4.0
CD300LG	137.0													
CD302	254.5	2.0	8.0	5.0	2.0	9.0	8.0	0.0	5.0	0.0	2.0	0.0	9.0	0.0
CD320	608.25													
CD33	99.5													
CD34	166.25	5.0	14.0	0.0	0.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
CD36	172.75	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD37	2238.0	2.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
CD38	947.0	11.0	12.0	0.0	1.0	12.0	5.0	7.0	0.0	0.0	1.0	0.0	5.0	7.0
CD3D	2946.25	44.0	73.0	5.0	17.0	75.0	6.0	67.0	2.0	3.0	6.0	11.0	6.0	69.0
CD3E	10232.25	19.0	40.0	4.0	9.0	41.0	5.0	35.0	2.0	2.0	2.0	7.0	6.0	35.0
CD3EAP	3095.75													
CD3G	13559.5	27.0	50.0	5.0	11.0	52.0	7.0	43.0	2.0	3.0	6.0	5.0	7.0	45.0
CD4	2466.75	4.0	14.0	0.0	9.0	14.0	14.0	0.0	0.0	0.0	9.0	0.0	14.0	0.0
CD40	62.75	2.0	3.0	3.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0
CD40LG	4241.0	42.0	115.0	0.0	4.0	115.0	7.0	108.0	0.0	0.0	3.0	1.0	7.0	108.0
CD44	24542.5	483.0	572.0	90.0	32.0	577.0	13.0	559.0	8.0	82.0	6.0	26.0	16.0	561.0
CD46	2587.75	7.0	14.0	0.0	1.0	14.0	4.0	10.0	0.0	0.0	1.0	0.0	4.0	10.0
CD47	5966.75	27.0	16.0	0.0	0.0	16.0	5.0	11.0	0.0	0.0	0.0	0.0	5.0	11.0
CD48	2008.75	20.0	65.0	2.0	6.0	63.0	2.0	63.0	0.0	2.0	0.0	6.0	2.0	61.0
CD5	9881.25	19.0	25.0	13.0	5.0	32.0	0.0	25.0	3.0	10.0	1.0	4.0	3.0	29.0
CD52	1138.75	9.0	31.0	3.0	6.0	31.0	8.0	23.0	0.0	3.0	6.0	0.0	8.0	23.0
CD53	2783.75	14.0	30.0	3.0	12.0	31.0	16.0	14.0	0.0	3.0	8.0	4.0	16.0	15.0
CD55	5221.5	12.0	13.0	0.0	0.0	13.0								
CD58	157.25	3.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0
CD59	614.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
CD6	4673.25	89.0	133.0	26.0	9.0	145.0	4.0	129.0	4.0	22.0	4.0	5.0	4.0	141.0
CD63	1255.5	19.0	47.0	0.0	4.0	47.0	7.0	40.0	0.0	0.0	0.0	4.0	7.0	40.0
CD68	940.0	1.0	2.0	0.0	1.0	2.0								
CD69	3695.0	46.0	101.0	13.0	15.0	110.0	7.0	94.0	3.0	10.0	4.0	11.0	9.0	101.0
CD7	744.25	4.0	17.0	4.0	5.0	11.0	17.0	0.0	4.0	0.0	5.0	0.0	11.0	0.0
CD70	9.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
