H3K4me3_count	Gene_Name	Mean_Gene_Expression
0	ADCYAP1R1	0.8333333333333334
0	ADD1	2059.1666666666665
0	ADD3	2157.6666666666665
0	ADGRA2	62.66666666666666
0	ADGRA3	69.66666666666667
0	ADGRB1	0.1666666666666666
0	ADGRD1	1069.8333333333333
0	ADGRE2	322.0
0	ADGRE3	4.5
0	ADGRE5	6930.5
0	ADGRF3	154.66666666666666
0	ADGRG1	133.33333333333334
0	ADGRG2	190.66666666666663
0	ADGRG3	3121.5
0	ADGRL2	6.833333333333333
0	ADH5	1217.5
0	ADH7	0.5
0	ADIPOR2	381.3333333333333
0	ADIRF	2.6666666666666665
0	ADM2	32.833333333333336
0	ADNP	5364.0
0	ADORA2B	12.166666666666666
0	ADPRM	818.0
0	ADRB3	4.833333333333333
0	ADRM1	1164.3333333333333
0	AEN	394.5
0	AFAP1	58.5
0	AFAP1L1	819.3333333333334
0	AFAP1L2	229.66666666666663
0	AFG3L2	450.8333333333333
0	AFMID	557.8333333333334
0	AGAP1	6.5
0	AGAP12P	10.0
0	AGAP2	907.0
0	AGAP7P	3.5
0	AGBL2	112.0
0	AGBL5	185.0
0	AGFG1	1350.0
0	AGGF1	269.3333333333333
0	AGK	1755.6666666666667
0	AGO2	1757.3333333333333
0	AGO3	2378.1666666666665
0	AGO4	576.3333333333334
0	AGPAT1	576.6666666666666
0	AGPAT2	11.833333333333334
0	AGPAT3	123.66666666666669
0	AGPAT4	249.83333333333331
0	AGRN	31.666666666666668
0	AHCTF1P1	4.0
0	AHCY	1247.1666666666667
0	AHCYL1	750.3333333333334
0	AHR	4801.0
0	AHRR	90.0
0	AHSP	2.0
0	AIF1	53.833333333333336
0	AIFM1	764.5
0	AIFM3	2.1666666666666665
0	AIM2	15.333333333333334
0	AIPL1	60.16666666666666
0	AIRE	7.166666666666667
0	AJAP1	12.0
0	AK7	63.333333333333336
0	AKAP1	240.5
0	AKAP12	36.5
0	AKAP17A	384.8333333333333
0	AKAP6	87.66666666666667
0	AKAP7	458.5
0	AKNAD1	34.0
0	AKR1A1	2765.833333333333
0	AKR1B1	3631.6666666666665
0	AKR1B10	14.0
0	AKR1B15	210.0
0	AKR1C1	16.333333333333332
0	AKR1C3	127.5
0	ALDH18A1	1406.0
0	ALDH1L2	49.833333333333336
0	ALDH7A1	476.0
0	ALDH8A1	55.5
0	ALDH9A1	2347.833333333333
0	ALDOB	4.166666666666667
0	ALG1	240.83333333333331
0	ALG12	3718.0
0	ALG1L	27.5
0	ALG8	913.5
0	ALOX12	41.66666666666666
0	ALOX15	7.833333333333333
0	ALOX15P1	151.0
0	ALOX5AP	8375.166666666666
0	ALPK1	384.0
0	ALPK2	4.666666666666667
0	ALPP	55.333333333333336
0	ALS2CL	28.166666666666668
0	ALX3	9.333333333333334
0	AMFR	461.6666666666667
0	AMMECR1	374.3333333333333
0	AMMECR1L	591.6666666666666
0	AMOT	6.333333333333333
0	AMT	1050.0
0	AMY2A	1.5
0	AMZ1	57.66666666666666
0	ANAPC16	9570.166666666666
0	ANGEL1	1252.1666666666667
0	ANGPT1	60.833333333333336
0	ANGPT2	127.83333333333331
0	ANGPT4	50.0
0	ANGPTL3	0.6666666666666666
0	ANGPTL4	41.16666666666666
0	ANGPTL5	1.5
0	ANGPTL6	1.3333333333333333
0	ANGPTL7	1.3333333333333333
0	ANK1	23.33333333333333
0	ANK2	71.16666666666667
0	ANKDD1A	168.33333333333334
0	ANKEF1	106.5
0	ANKFN1	0.3333333333333333
0	ANKFY1	649.5
0	ANKH	452.1666666666667
0	ANKHD1	2501.6666666666665
0	ANKIB1	731.8333333333334
0	ANKK1	5.5
0	ANKLE1	202.0
0	ANKLE2	1148.8333333333333
0	ANKRD20A1	31.666666666666668
0	ANKRD22	12.166666666666666
0	ANKRD24	0.1666666666666666
0	ANKRD30B	28.166666666666668
0	ANKRD36C	2103.0
0	ANKRD39	744.0
0	ANKRD40	2377.6666666666665
0	ANKRD62	55.66666666666666
0	ANKRD65	6.166666666666667
0	ANKS1B	37.833333333333336
0	ANKS4B	217.83333333333331
0	ANKS6	153.0
0	ANLN	51.0
0	ANO7	150.33333333333334
0	ANO8	4.666666666666667
0	ANTXR1	1.0
0	ANTXR2	51.66666666666666
0	ANTXRLP1	8.333333333333334
0	ANXA2	397.1666666666667
0	ANXA5	1934.6666666666667
0	ANXA9	20.5
0	AOC1	3.6666666666666665
0	AP1B1	483.8333333333333
0	AP1B1P1	2.0
0	AP1G2	5732.5
0	AP1S1	356.5
0	AP1S2	652.5
0	AP1S3	148.66666666666666
0	AP4S1	931.8333333333334
0	AP5S1	1152.6666666666667
0	APBA2	48.0
0	APBA3	360.0
0	APBB1	644.0
0	APBB1IP	1570.6666666666667
0	APBB2	48.0
0	APC2	11.833333333333334
0	APEH	1445.1666666666667
0	APELA	27.166666666666668
0	APEX2	1602.6666666666667
0	APH1B	495.6666666666667
0	APOA1	11.333333333333334
0	APOB	5.666666666666667
0	APOBEC3B	43.16666666666666
0	APOBEC3D	1810.5
0	APOBEC3G	4102.666666666667
0	APOBEC3H	262.1666666666667
0	APOD	4.666666666666667
0	APOE	125.0
0	APOL4	1677.3333333333333
0	APOL6	2898.6666666666665
0	APOOL	1799.8333333333333
0	APRT	5447.166666666667
0	AQP1	2.0
0	AQP11	49.5
0	AQP6	22.666666666666668
0	AQP7P1	4.166666666666667
0	ARAF	3645.5
0	ARAP2	706.1666666666666
0	ARAP3	33.666666666666664
0	AREL1	609.0
0	ARFGAP3	1998.0
0	ARFGEF1	878.6666666666666
0	ARFGEF2	1200.6666666666667
0	ARFGEF3	32.333333333333336
0	ARFIP1	847.1666666666666
0	ARG1	20.166666666666668
0	ARHGAP12	294.1666666666667
0	ARHGAP18	861.8333333333334
0	ARHGAP20	15.333333333333334
0	ARHGAP22	142.83333333333334
0	ARHGAP23	33.666666666666664
0	ARHGAP24	348.1666666666667
0	ARHGAP26	925.8333333333334
0	ARHGAP27	511.3333333333333
0	ARHGAP28	101.16666666666669
0	ARHGAP29	160.83333333333334
0	ARHGAP31	681.6666666666666
0	ARHGAP32	510.1666666666667
0	ARHGAP39	0.8333333333333334
0	ARHGAP6	58.5
0	ARHGAP8	110.66666666666669
0	ARHGEF17	4.0
0	ARHGEF19	376.5
0	ARHGEF2	245.0
0	ARHGEF25	32.833333333333336
0	ARHGEF26	29.0
0	ARHGEF34P	1.5
0	ARHGEF35	6.166666666666667
0	ARHGEF38	55.16666666666666
0	ARHGEF39	582.8333333333334
0	ARHGEF6	2279.833333333333
0	ARHGEF9	1970.0
0	ARID2	2779.0
0	ARID3A	268.0
0	ARL10	577.1666666666666
0	ARL11	807.1666666666666
0	ARL14EP	2932.1666666666665
0	ARL2BP	1017.8333333333334
0	ARL5A	328.0
0	ARL6	131.66666666666666
0	ARL6IP4	274.3333333333333
0	ARMC10	372.3333333333333
0	ARMC12	4.0
0	ARMC4	2.1666666666666665
0	ARMC6	179.66666666666666
0	ARMCX2	211.66666666666663
0	ARMCX3	1456.8333333333333
0	ARMCX5	882.6666666666666
0	ARMCX6	1091.6666666666667
0	ARNTL2	133.0
0	ARPC1B	5870.833333333333
0	ARPC3	8038.333333333333
0	ARPC4	5755.666666666667
0	ARRB1	956.0
0	ARSJ	505.8333333333333
0	ASAH2B	82.16666666666667
0	ASAP3	33.666666666666664
0	ASB1	468.8333333333333
0	ASB4	19.33333333333333
0	ASB9P1	0.6666666666666666
0	ASCC3	779.3333333333334
0	ASF1A	1290.1666666666667
0	ASF1B	44.333333333333336
0	ASGR1	36.333333333333336
0	ASGR2	45.66666666666666
0	ASIC1	28.0
0	ASIP	0.1666666666666666
0	ASL	1285.0
0	ASNSD1	1036.8333333333333
0	ASPG	3.333333333333333
0	ASPN	1.6666666666666667
0	ASPRV1	9.333333333333334
0	ASPSCR1	101.83333333333331
0	ASXL3	0.1666666666666666
0	ATAD2B	623.8333333333334
0	ATAD3A	11.166666666666666
0	ATAD3B	92.16666666666669
0	ATAD3C	477.3333333333333
0	ATF2	938.3333333333334
0	ATF3	69.5
0	ATF6	2033.3333333333333
0	ATF6B	2655.0
0	ATF7IP2	1161.0
0	ATG16L1	612.8333333333334
0	ATG4A	386.1666666666667
0	ATG5	613.1666666666666
0	ATG9B	94.66666666666669
0	ATIC	1215.5
0	ATL1	44.5
0	ATOH8	3.6666666666666665
0	ATP10A	803.8333333333334
0	ATP11B	673.0
0	ATP12A	4.833333333333333
0	ATP13A2	89.66666666666667
0	ATP13A4	86.33333333333333
0	ATP13A5	1.3333333333333333
0	ATP1B1	783.6666666666666
0	ATP6V0A1	199.66666666666663
0	ATP6V0C	300.3333333333333
0	ATP6V0D2	56.0
0	ATP6V0E2	1143.1666666666667
0	ATP6V1H	798.8333333333334
0	ATP7A	494.5
0	ATP8B4	3534.1666666666665
0	ATP9A	12.666666666666666
0	ATPAF1	255.16666666666663
0	ATRX	6297.0
0	ATXN10	1324.8333333333333
0	ATXN7L3B	2051.0
0	AUNIP	27.0
0	AURKAIP1	354.8333333333333
0	AURKB	65.0
0	AURKC	21.83333333333333
0	AUTS2	241.83333333333331
0	AVEN	17.0
0	AXIN1	69.66666666666667
0	AXIN2	27.166666666666668
0	AZGP1	4.833333333333333
0	B3GALNT1	312.3333333333333
0	B3GALT1	177.33333333333334
0	B3GALT2	3.8333333333333335
0	B3GALT5	416.3333333333333
0	B3GAT1	14.166666666666666
0	B3GNT4	85.16666666666667
0	B3GNT6	28.5
0	B3GNT9	4.166666666666667
0	B3GNTL1	677.0
0	B4GALNT1	449.1666666666667
0	B4GALT4	1272.3333333333333
0	B4GALT6	180.16666666666663
0	BAALC	1.6666666666666667
0	BAAT	0.8333333333333334
0	BABAM1	931.1666666666666
0	BAHCC1	7.166666666666667
0	BAIAP2	102.66666666666669
0	BAIAP2L1	41.0
0	BAIAP2L2	9.333333333333334
0	BAMBI	2.333333333333333
0	BARD1	845.5
0	BATF3	88.0
0	BAZ1A	1009.5
0	BBS12	137.16666666666666
0	BBS4	1389.0
0	BBS7	228.83333333333331
0	BBS9	323.1666666666667
0	BCAM	238.0
0	BCAS1	3890.6666666666665
0	BCKDHB	559.0
0	BCKDK	238.33333333333331
0	BCL11B	2.0
0	BCL2A1	1005.6666666666666
0	BCL2L14	76.33333333333333
0	BCL7C	273.3333333333333
0	BCO2	98.66666666666669
0	BCOR	1101.0
0	BCR	484.5
0	BDNF	9.333333333333334
0	BDP1	1603.8333333333333
0	BEND3P3	15.833333333333334
0	BEND4	13.666666666666666
0	BEST1	218.5
0	BEST2	30.166666666666668
0	BEST3	6.0
0	BEX2	1197.5
0	BEX5	532.6666666666666
0	BFSP1	0.3333333333333333
0	BHLHB9	147.66666666666666
0	BHLHE41	1.5
0	BICC1	4390.833333333333
0	BICD1	271.1666666666667
0	BICDL1	218.33333333333331
0	BIRC6-AS2	37.833333333333336
0	BLCAP	1456.1666666666667
0	BLK	1.3333333333333333
0	BLOC1S2	1815.1666666666667
0	BLVRA	4149.833333333333
0	BMP2	3.333333333333333
0	BMP2K	299.5
0	BMP3	20.5
0	BMP4	0.1666666666666666
0	BMP8A	3.333333333333333
0	BMPR1A	224.33333333333331
0	BMPR1B	2.1666666666666665
0	BMX	21.166666666666668
0	BNC2	2.6666666666666665
0	BOD1L1	2825.6666666666665
0	BOK	0.6666666666666666
0	BPIFB4	25.0
0	BRAF	1060.6666666666667
0	BRCA1	285.1666666666667
0	BRCA2	320.8333333333333
0	BRD4	1501.3333333333333
0	BRD7	1311.0
0	BRDT	52.833333333333336
0	BRF1	109.83333333333331
0	BRI3	345.1666666666667
0	BRI3BP	563.5
0	BRPF3	116.66666666666669
0	BRWD1	1339.6666666666667
0	BSN	8.833333333333334
0	BST1	62.833333333333336
0	BTBD6	186.83333333333331
0	BTBD7	1126.1666666666667
0	BTBD8	92.66666666666669
0	BTBD9	705.5
0	BTG2	9303.0
0	BTN1A1	0.5
0	BTNL10	1.1666666666666667
0	BUB1	35.0
0	BVES	63.833333333333336
0	C10orf105	1.3333333333333333
0	C10orf55	1.0
0	C10orf71	1.1666666666666667
0	C10orf82	120.66666666666669
0	C10orf90	30.0
0	C11orf24	99.66666666666669
0	C11orf49	1024.8333333333333
0	C11orf94	1.6666666666666667
0	C12orf40	17.666666666666668
0	C12orf42	1.0
0	C12orf43	1297.1666666666667
0	C12orf45	5127.166666666667
0	C12orf50	194.83333333333331
0	C12orf56	3.333333333333333
0	C16orf58	538.8333333333334
0	C16orf72	3692.5
0	C16orf74	106.0
0	C16orf89	12.5
0	C16orf96	2.333333333333333
0	C17orf75	1240.8333333333333
0	C17orf78	0.5
0	C18orf25	840.6666666666666
0	C18orf32	500.8333333333333
0	C19orf38	76.83333333333333
0	C19orf48	770.6666666666666
0	C1GALT1	1024.3333333333333
0	C1GALT1C1	733.3333333333334
0	C1orf105	1.1666666666666667
0	C1orf116	3.6666666666666665
0	C1orf127	12.166666666666666
0	C1orf141	4.5
0	C1orf159	41.0
0	C1orf198	141.33333333333334
0	C1orf210	29.166666666666668
0	C1orf216	241.83333333333331
0	C1orf35	213.66666666666663
0	C1orf50	188.5
0	C1orf53	1.0
0	C1orf61	248.0
0	C1orf87	1.3333333333333333
0	C1QB	2.833333333333333
0	C1QTNF1	24.5
0	C1QTNF3-AMACR	41.16666666666666
0	C1QTNF6	359.8333333333333
0	C1QTNF7	2.833333333333333
0	C1R	205.5
0	C20orf144	26.666666666666668
0	C20orf203	16.833333333333332
0	C20orf27	185.0
0	C20orf96	188.66666666666663
0	C22orf15	8.666666666666666
0	C2CD2	584.5
0	C2CD4B	2.333333333333333
0	C2CD4D	14.333333333333334
0	C2orf50	52.0
0	C2orf80	28.166666666666668
0	C2orf83	47.66666666666666
0	C3orf20	3.0
0	C3orf62	434.3333333333333
0	C3orf67	82.83333333333333
0	C3orf70	36.5
0	C4A	20.83333333333333
0	C4orf17	1.1666666666666667
0	C4orf19	143.33333333333334
0	C4orf33	241.83333333333331
0	C4orf45	2.1666666666666665
0	C4orf47	22.83333333333333
0	C4orf48	9.166666666666666
0	C5	42.16666666666666
0	C5orf15	2273.833333333333
0	C6orf223	0.8333333333333334
0	C6orf226	130.83333333333334
0	C7	35.5
0	C7orf26	67.5
0	C7orf31	24.0
0	C8orf34	73.83333333333333
0	C8orf37	77.0
0	C8orf49	5.833333333333333
0	C8orf74	0.8333333333333334
0	C8orf82	10.666666666666666
0	C9orf152	2.333333333333333
0	C9orf43	1.8333333333333333
0	C9orf64	403.8333333333333
0	CA1	51.66666666666666
0	CA12	820.5
0	CA14	173.33333333333334
0	CA3	109.66666666666669
0	CA5B	2052.6666666666665
0	CA6	45.66666666666666
0	CAB39	1725.5
0	CABLES2	71.5
0	CABYR	68.66666666666667
0	CACNA1A	769.0
0	CACNA1G	3.8333333333333335
0	CACNA2D2	36.333333333333336
0	CACNA2D4	531.8333333333334
0	CACNB2	236.16666666666663
0	CACNG1	2.1666666666666665
0	CACNG2	9.5
0	CACNG4	1.5
0	CADM4	5.5
0	CADPS	28.33333333333333
0	CALCB	3.0
0	CALCOCO1	2018.1666666666667
0	CALCOCO2	4083.0
0	CALCRL	111.66666666666669
0	CALD1	13.333333333333334
0	CAMK2A	23.33333333333333
0	CAMK2D	554.5
0	CAMK4	1139.3333333333333
0	CAMKK1	61.5
0	CAMKMT	158.33333333333334
0	CAMSAP1	379.5
0	CAMTA2	687.1666666666666
0	CAND1	1896.1666666666667
0	CAND2	16.333333333333332
0	CAP2	35.833333333333336
0	CAPN12	1783.8333333333333
0	CAPN13	2.0
0	CAPN14	5.833333333333333
0	CAPN5	23.83333333333333
0	CAPN8	6.333333333333333
0	CAPS	1079.1666666666667
0	CAPSL	13.0
0	CAPZB	3789.1666666666665
0	CARD11	540.6666666666666
0	CARD14	214.66666666666663
0	CARD17	5.166666666666667
0	CARD19	1049.5
0	CARD9	171.0
0	CARM1	20.666666666666668
0	CARS2	469.8333333333333
0	CASK	1301.5
0	CASP4	3612.1666666666665
0	CASP9	988.8333333333334
0	CASQ1	16.333333333333332
0	CASZ1	69.33333333333333
0	CATSPER1	334.8333333333333
0	CATSPERG	242.33333333333331
0	CATSPERZ	2.333333333333333
0	CBFA2T3	27.5
0	CBFB	1107.6666666666667
0	CBLB	2737.6666666666665
0	CBWD3	2142.833333333333
0	CBX2	1.3333333333333333
0	CBX4	67.33333333333333
0	CBX8	52.66666666666666
0	CC2D1B	1274.8333333333333
0	CC2D2A	191.66666666666663
0	CCBE1	125.33333333333331
0	CCDC107	529.0
0	CCDC112	11.833333333333334
0	CCDC113	232.16666666666663
0	CCDC116	2.833333333333333
0	CCDC130	509.3333333333333
0	CCDC136	55.16666666666666
0	CCDC138	300.3333333333333
0	CCDC14	555.1666666666666
0	CCDC141	2492.333333333333
0	CCDC146	156.83333333333334
0	CCDC150	158.5
0	CCDC152	176.33333333333334
0	CCDC153	66.83333333333333
0	CCDC158	132.0
0	CCDC167	662.0
0	CCDC168	22.0
0	CCDC171	443.3333333333333
0	CCDC18	482.6666666666667
0	CCDC180	398.0
0	CCDC181	8.666666666666666
0	CCDC186	972.8333333333334
0	CCDC27	69.66666666666667
0	CCDC28A	1130.0
0	CCDC30	426.5
0	CCDC33	1.5
0	CCDC39	5.833333333333333
0	CCDC57	946.3333333333334
0	CCDC62	68.5
0	CCDC73	1.0
0	CCDC74A	18.5
0	CCDC8	63.833333333333336
0	CCDC81	213.66666666666663
0	CCDC83	10.333333333333334
0	CCDC88B	289.1666666666667
0	CCDC91	950.3333333333334
0	CCDC92	43.0
0	CCL1	148.0
0	CCL15	5.666666666666667
0	CCL16	85.66666666666667
0	CCL19	12.166666666666666
0	CCL2	1.6666666666666667
0	CCL20	2142.6666666666665
0	CCL25	6.833333333333333
0	CCL3	26.666666666666668
0	CCL5	4695.666666666667
0	CCM2	989.0
0	CCNB2	26.83333333333333
0	CCNB3	6.5
0	CCND1	3.6666666666666665
0	CCND3	2174.1666666666665
0	CCNF	192.5
0	CCNI	5499.0
0	CCNI2	0.8333333333333334
0	CCNJL	309.3333333333333
0	CCNT2	1686.1666666666667
0	CCNYL1	121.5
0	CCR1	279.5
0	CCR2	40.66666666666666
0	CCR3	20.666666666666668
0	CCR8	446.5
0	CCR9	7.333333333333333
0	CCRL2	128.66666666666666
0	CCSAP	440.1666666666667
0	CCSER1	35.166666666666664
0	CCSER2	635.6666666666666
0	CD101	4.833333333333333
0	CD160	111.0
0	CD163	74.33333333333333
0	CD164	12151.666666666666
0	CD19	1.3333333333333333
0	CD1C	2.1666666666666665
0	CD2	17311.833333333332
0	CD200	398.0
0	CD200R1L	15.0
0	CD22	217.83333333333331
0	CD244	877.5
0	CD27	105.16666666666669
0	CD274	26.33333333333333
0	CD276	127.0
0	CD28	115.5
0	CD300A	419.5
0	CD300C	905.5
0	CD300E	13.5
0	CD300LB	6.333333333333333
0	CD300LD	13.166666666666666
0	CD300LG	94.33333333333331
0	CD36	47.5
0	CD38	361.0
0	CD3E	14968.333333333334
0	CD3EAP	342.1666666666667
0	CD3G	668.5
0	CD4	14.666666666666666
0	CD40LG	488.5
0	CD46	2775.0
0	CD47	3665.8333333333335
0	CD55	372.3333333333333
0	CD68	72.33333333333333
0	CD74	46706.16666666666
0	CD79B	631.3333333333334
0	CD86	4.166666666666667
0	CD9	95.5
0	CDC14C	22.166666666666668
0	CDC20B	66.5
0	CDC23	1371.1666666666667
0	CDC25B	383.0
0	CDC27	880.6666666666666
0	CDC37	1435.8333333333333
0	CDC37L1	295.1666666666667
0	CDC42	19971.166666666668
0	CDC42BPA	63.66666666666666
0	CDC42BPB	17.833333333333332
0	CDC42EP1	16.833333333333332
0	CDC42EP4	8.0
0	CDCA7	45.833333333333336
0	CDCP1	499.1666666666667
0	CDH1	196.83333333333331
0	CDH10	1.5
0	CDH11	1.8333333333333333
0	CDH12	385.5
0	CDH13	57.5
0	CDH15	43.0
0	CDH18	116.83333333333331
0	CDH19	1.5
0	CDH20	1.8333333333333333
0	CDH26	3.6666666666666665
0	CDH6	38.16666666666666
0	CDH8	123.33333333333331
0	CDH9	8.166666666666666
0	CDHR1	0.6666666666666666
0	CDHR3	18.83333333333333
0	CDHR4	174.66666666666666
0	CDK13	1977.3333333333333
0	CDK15	3.1666666666666665
0	CDK16	228.66666666666663
0	CDK20	55.0
0	CDK2AP2	1093.6666666666667
0	CDK3	50.0
0	CDK5R1	154.16666666666666
0	CDK5RAP2	1038.0
0	CDKL1	634.0
0	CDKL5	447.3333333333333
0	CDKN1A	735.6666666666666
0	CDKN1C	11.666666666666666
0	CDKN3	25.33333333333333
0	CDON	35.833333333333336
0	CDRT15	4.0
0	CDT1	90.0
0	CDYL	459.0
0	CDYL2	65.83333333333333
0	CEACAM1	366.1666666666667
0	CEACAM22P	184.66666666666663
0	CEACAM3	12.666666666666666
0	CEACAM5	83.0
0	CEACAM6	22.166666666666668
0	CEACAM8	85.0
0	CEBPD	12.833333333333334
0	CECR2	23.666666666666668
0	CECR7	130.16666666666666
0	CELA2B	4.833333333333333
0	CELA3B	25.0
0	CELF6	41.833333333333336
0	CELSR1	55.333333333333336
0	CELSR2	7.0
0	CELSR3	166.0
0	CEMP1	2.833333333333333
0	CENPBD1	418.0
0	CENPF	287.6666666666667
0	CENPI	15.833333333333334
0	CENPM	55.16666666666666
0	CENPP	310.8333333333333
0	CENPW	94.83333333333331
0	CEP126	189.83333333333331
0	CEP131	12.666666666666666
0	CEP170	1130.5
0	CEP170P1	19.5
0	CEP192	691.5
0	CEP250	1005.8333333333334
0	CEP295NL	4.166666666666667
0	CEP55	24.5
0	CEP63	1487.5
0	CEP76	257.1666666666667
0	CEP85	327.3333333333333
0	CERK	1552.6666666666667
0	CERS2	1222.8333333333333
0	CES3	11.666666666666666
0	CES4A	105.0
0	CFAP157	22.0
0	CFAP43	1.5
0	CFAP44	178.83333333333334
0	CFAP45	9.833333333333334
0	CFAP46	5.333333333333333
0	CFAP53	7.333333333333333
0	CFAP69	213.0
0	CFAP74	159.5
0	CFAP77	0.3333333333333333
0	CFB	4.0
0	CFD	5.833333333333333
0	CFH	560.5
0	CFHR2	92.16666666666669
0	CFHR3	8.833333333333334
0	CFI	67.16666666666667
0	CGREF1	3.8333333333333335
0	CH25H	175.16666666666666
0	CHADL	2.5
0	CHAMP1	247.16666666666663
0	CHCHD10	7.833333333333333
0	CHCHD6	171.16666666666666
0	CHD1	2440.833333333333
0	CHD9	5967.166666666667
0	CHGB	42.16666666666666
0	CHIAP2	0.6666666666666666
0	CHID1	1272.8333333333333
0	CHML	139.83333333333334
0	CHMP1B	3272.5
0	CHN1	499.3333333333333
0	CHN2	225.33333333333331
0	CHRFAM7A	65.0
0	CHRM4	0.6666666666666666
0	CHRNA1	18.166666666666668
0	CHRNB2	2.333333333333333
0	CHRNB3	7.0
0	CHRNE	4.166666666666667
0	CHST1	2.0
0	CHST10	113.0
0	CHST15	3.0
0	CHST2	108.83333333333331
0	CHST3	6.666666666666667
0	CHST4	0.3333333333333333
0	CHST5	33.666666666666664
0	CHST9	49.333333333333336
0	CIART	47.833333333333336
0	CIB3	1.6666666666666667
0	CIDEC	6.833333333333333
0	CIPC	452.0
0	CIR1	1609.1666666666667
0	CISD2	825.5
0	CISH	104.5
0	CIT	29.166666666666668
0	CITED4	4.0
0	CIZ1	793.6666666666666
0	CKAP4	39.333333333333336
0	CKB	1.6666666666666667
0	CKMT2	67.5
0	CLCA1	3.8333333333333335
0	CLCA4	25.33333333333333
0	CLCC1	425.5
0	CLCF1	12.833333333333334
0	CLCN5	106.5
0	CLDN11	61.5
0	CLDN16	26.666666666666668
0	CLDN18	8.5
0	CLDN19	13.0
0	CLDN20	1.6666666666666667
0	CLDN4	30.0
0	CLEC10A	16.333333333333332
0	CLEC16A	982.0
0	CLEC17A	6.666666666666667
0	CLEC18B	2.0
0	CLEC19A	34.833333333333336
0	CLEC1A	13.833333333333334
0	CLEC3A	44.66666666666666
0	CLEC4C	9.833333333333334
0	CLEC4D	1.3333333333333333
0	CLEC4E	3.1666666666666665
0	CLHC1	129.0
0	CLIC4	4.166666666666667
0	CLIC6	3.333333333333333
0	CLIP1	1960.8333333333333
0	CLK2	345.3333333333333
0	CLMN	53.16666666666666
0	CLN8	772.8333333333334
0	CLNK	2058.5
0	CLNS1A	2223.0
0	CLPB	1445.1666666666667
0	CLPTM1L	217.66666666666663
0	CLRN1	0.6666666666666666
0	CLSPN	210.83333333333331
0	CLSTN2	37.833333333333336
0	CLTC	2198.6666666666665
0	CLUAP1	1530.5
0	CLUL1	6.166666666666667
0	CMAS	237.33333333333331
0	CMC4	298.6666666666667
0	CMKLR1	2.333333333333333
0	CMPK2	87.66666666666667
0	CMTM6	4507.0
0	CMTR1	461.1666666666667
0	CMTR2	366.3333333333333
0	CNFN	108.66666666666669
0	CNGB3	1.8333333333333333
0	CNIH2	0.6666666666666666
0	CNKSR3	579.5
0	CNN1	33.166666666666664
