ATAC_count	Gene_Name	Mean_Gene_Expression
0	MNAT1	271.75
0	MOB1A	8816.0
0	MOBP	240.75
0	MOCS1	22.5
0	MOG	274.0
0	MOSPD1	88.75
0	MPEG1	188.75
0	MPO	1.25
0	MPP3	3.0
0	MPP4	209.25
0	MRI1	1597.5
0	MRLN	62.75
0	MROH1	652.5
0	MROH7	109.25
0	MRPL27	245.5
0	MRPL48	867.25
0	MRPS14	303.5
0	MRPS15	1257.25
0	MRPS18A	190.0
0	MRPS25	954.25
0	MRPS30	2283.5
0	MRPS5	2184.25
0	MS4A2	167.5
0	MS4A3	3.0
0	MS4A4A	8.75
0	MS4A4E	30.0
0	MS4A5	14.25
0	MSANTD3	332.25
0	MSC	96.5
0	MSH2	1191.5
0	MSI2	4269.25
0	MSRB3	156.5
0	MTFR2	313.5
0	MTMR14	1631.5
0	MTMR2	1214.75
0	MTMR7	223.5
0	MTRNR2L1	1079828.25
0	MTRNR2L10	331047.5
0	MTRNR2L11	211008.75
0	MTRNR2L13	207.25
0	MTRNR2L5	22.75
0	MTRNR2L7	104.25
0	MTUS2	186.75
0	MTX1	866.25
0	MTX2	386.5
0	MUC15	27.5
0	MUC16	37.5
0	MUC3A	17.25
0	MYCT1	2.0
0	MYEF2	807.25
0	MYH3	373.75
0	MYLK	342.5
0	MYO16	15.0
0	MYO1E	64.25
0	MYO1H	19.5
0	MYO5C	79.0
0	MYO6	106.5
0	MYO7B	8.0
0	MYOT	22.0
0	MYPN	89.25
0	MYRIP	6.5
0	N4BP1	1553.75
0	NAA30	1212.0
0	NAALAD2	25.5
0	NAALADL2	1647.5
0	NADK2	1376.5
0	NAMPT	6939.0
0	NANOS1	219.5
0	NAP1L3	43.0
0	NAPA	881.75
0	NAPB	750.25
0	NAV3	500.0
0	NCALD	329.75
0	NCAM1	37.5
0	NCEH1	152.0
0	NCF2	171.0
0	NCF4	152.25
0	NCKAP1L	5968.75
0	NCKAP5	3.5
0	NCL	71791.5
0	NCOA1	3478.5
0	NCOA6	2598.5
0	NDRG3	1003.75
0	NDST3	93.5
0	NDST4	11.75
0	NDUFA4	838.75
0	NDUFS4	172.5
0	NDUFS5	523.75
0	NEB	417.75
0	NEBL	19.0
0	NEDD4L	313.25
0	NEGR1	633.25
0	NEK10	71.5
0	NEK3	77.25
0	NEXN	271.25
0	NF1	2398.0
0	NF2	1878.5
0	NFATC3	4392.25
0	NFIB	15.25
0	NFKBIE	166.75
0	NGEF	3.5
0	NHLRC1	25.0
0	NHSL2	833.0
0	NID2	23.75
0	NIPBL	3054.0
0	NLGN4Y	109.5
0	NLRP11	31.5
0	NLRP2	348.0
0	NLRP7	0.5
0	NLRP8	34.0
0	NMNAT2	22.5
0	NMRAL1	415.25
0	NMUR1	88.75
0	NOB1	1515.5
0	NOL10	1611.25
0	NOP56	5275.75
0	NOP58	3558.25
0	NOSTRIN	79.75
0	NOVA1	1.0
0	NOX1	12.0
0	NOX4	93.75
0	NOX5	98.25
0	NOXRED1	96.0
0	NPAS2	1788.25
0	NPAS3	46.0
0	NPFFR2	89.0
0	NPHP1	127.75
0	NPLOC4	3326.75
0	NPNT	2.0
0	NPR1	3.0
0	NPTN	658.0
0	NPTX2	1.5
0	NQO1	278.0
0	NR1I2	4.75
0	NR5A2	359.0
0	NREP	561.0
0	NRG1	3.5
0	NRG4	114.5
0	NRIP3	228.75
0	NRSN1	1874.75
0	NRXN3	127.25
0	NSFL1C	662.75
0	NSG1	220.75
0	NSMCE3	559.25
0	NSUN7	1.5
0	NT5DC2	129.0
0	NTAN1	1361.25
0	NTN3	2.75
0	NTRK2	44.75
0	NTRK3	158.25
0	NTSR1	7.0
0	NUDCD1	565.5
0	NUDCD3	1637.0
0	NUDT11	12.75
0	NUDT12	75.75
0	NUDT18	27.0
0	NUDT6	128.0
0	NUS1	1929.0
0	NWD1	138.5
0	NXPE4	1.5
0	OBSCN	1424.25
0	OGFRL1	940.5
0	OLA1	4989.75
0	OLFM2	108.5
0	OLFML3	8.75
0	OLR1	65.75
0	OOEP	0.25
0	OPN1SW	20.75
0	OPRK1	16.0
0	OR10A2	124.5
0	OR10A3	184.5
0	OR10A4	2.5
0	OR10AD1	34.75
0	OR10G2	5.75
0	OR10G4	101.5
0	OR10J1	92.5
0	OR10K2	21.25
0	OR11A1	63.5
0	OR14J1	1588.0
0	OR1A1	667.25
0	OR1C1	8.5
0	OR1D2	149.75
0	OR1J2	2.5
0	OR1J4	3.0
0	OR1L6	2.5
0	OR1L8	14.25
0	OR1Q1	4.5
0	OR2A12	18.25
0	OR2A25	114.5
0	OR2A5	253.25
0	OR2AG1	73.0
0	OR2AP1	102.75
0	OR2AT4	544.0
0	OR2D2	4.5
0	OR2G6	484.0
0	OR2L13	2.0
0	OR2L5	41.75
0	OR2T33	88.5
0	OR2V1	21.0
0	OR3A2	97.25
0	OR3A3	82.75
0	OR4E2	22.5
0	OR4F15	206.0
0	OR4K2	11.25
0	OR4P4	63.25
0	OR4Q3	21.25
0	OR51B5	45.25
0	OR51E2	89.0
0	OR51L1	45.5
0	OR52A1	464.75
0	OR52E4	494.5
0	OR52I1	118.75
0	OR56A4	969.5
0	OR5A1	264.5
0	OR5AS1	1647.25
0	OR5AU1	363.0
0	OR5K2	1.5
0	OR5T2	3.75
0	OR6A2	6.75
0	OR6C4	109.75
0	OR6C75	2324.25
0	OR6Y1	518.5
0	OR7A5	11.5
0	OR7C1	709.5
0	OR7D4	214.75
0	OR7E24	2.5
0	OR8A1	308.0
0	OR8B8	126.0
0	OR8D1	42.25
0	OR8D4	38.25
0	OR8G1	10.5
0	OR8J3	47.75
0	OSBPL1A	176.75
0	OSMR	277.25
0	OSR1	9.25
0	OVCH1	0.75
0	OXTR	27.5
0	P2RY1	28.75
0	P2RY6	46.5
0	P4HA2	224.5
0	P4HB	2590.0
0	P4HTM	444.0
0	PACSIN3	98.75
0	PAK3	193.25
0	PALD1	14.75
0	PALMD	50.75
0	PAPOLB	3.75
0	PAPPA	51.0
0	PAPPA2	0.25
0	PAQR9	4.5
0	PATE2	96.0
0	PATE4	134.5
0	PAX6	286.25
0	PAX8	136.75
0	PCBP4	137.75
0	PCDHA10	219.0
0	PCDHA4	1054.25
0	PCDHA5	18.0
0	PCDHA9	195.5
0	PCDHB1	521.75
0	PCDHB11	39.0
0	PCDHGA7	1.0
0	PCK2	1615.5
0	PCMT1	536.25
0	PCMTD2	2561.75
0	PCNA	2232.25
0	PCNX2	2553.0
0	PCOLCE	39.5
0	PCOLCE2	2.5
0	PCSK1	5.25
0	PCSK2	54.0
0	PCSK6	223.25
0	PCYT1B	55.25
0	PCYT2	197.25
0	PDC	3.75
0	PDCD2	1296.0
0	PDCL3	962.5
0	PDE11A	311.5
0	PDE1A	31.0
0	PDE1C	2.75
0	PDE4A	183.75
0	PDE6A	465.25
0	PDE6C	16.0
0	PDE7B	91.25
0	PDGFD	7.25
0	PDILT	27.75
0	PDPN	21.5
0	PDS5B	2038.75
0	PDZD2	268.25
0	PDZK1	94.75
0	PELI2	242.5
0	PEMT	362.25
0	PEPD	387.0
0	PEX5L	164.0
0	PGAP3	536.75
0	PGLYRP2	7.25
0	PHACTR1	229.0
0	PHACTR2	6413.5
0	PHACTR3	17.25
0	PHF10	1418.25
0	PHF11	934.25
0	PHKA1	164.0
0	PHLDA1	1946.75
0	PHPT1	173.75
0	PHRF1	864.25
0	PIAS4	1562.25
0	PID1	2.5
0	PIEZO2	54.25
0	PIK3AP1	212.0
0	PILRA	67.0
0	PIP5K1A	4006.5
0	PITPNM1	787.25
0	PITRM1	3140.75
0	PKD2	466.5
0	PKD2L2	219.25
0	PKHD1	3.5
0	PKHD1L1	1.75
0	PKIB	122.75
0	PLA2G4A	4.25
0	PLA2G4C	670.0
0	PLAC8L1	39.5
0	PLAGL2	9039.75
0	PLAU	12.0
0	PLCB4	6.0
0	PLCD3	558.75
0	PLCD4	397.75
0	PLCE1	1022.5
0	PLCH1	5.75
0	PLCH2	181.75
0	PLCXD3	3.5
0	PLD3	702.75
0	PLEKHA5	446.0
0	PLEKHA7	144.75
0	PLEKHF2	98.25
0	PLEKHG1	583.5
0	PLEKHG4B	78.25
0	PLEKHH2	399.75
0	PLET1	34.5
0	PLG	32.25
0	PLK4	371.75
0	PLK5	401.75
0	PLP1	7.25
0	PLPP3	86.25
0	PLPP6	102.75
0	PLPPR2	73.75
0	PLS1	118.0
0	PLS3	113.75
0	PLSCR2	3.0
0	PLTP	32.25
0	PLXNA4	168.5
0	PMCH	1.5
0	PMFBP1	55.25
0	PMP2	7.0
0	PMS1	717.0
0	PNLIPRP1	113.0
0	PNPLA4	128.25
0	PNPO	3477.25
0	PODXL2	42.25
0	POF1B	6.5
0	POLD3	1664.5
0	POLR1E	711.75
0	POLR2D	2519.25
0	POLR2I	297.5
0	POLR3F	682.75
0	POLRMT	257.75
0	POM121	5123.5
0	POMC	43.25
0	POMT2	809.5
0	PORCN	650.75
0	POU2AF1	1011.25
0	POU5F1B	189.25
0	POU6F1	413.75
0	POU6F2	236.25
0	PPAN-P2RY11	28.75
0	PPARG	165.0
0	PPEF1	40.0
0	PPEF2	476.5
0	PPIB	2655.25
0	PPID	3740.75
0	PPM1A	1360.75
0	PPM1E	16.75
0	PPM1J	5.5
0	PPM1L	513.5
0	PPP1R14B	390.5
0	PPP1R1C	9.5
0	PPP1R26	26.75
0	PPP1R32	43.0
0	PPP1R3E	911.0
0	PPP1R3G	96.5
0	PPP1R42	4.5
0	PPP1R9A	25.5
0	PPP5C	3361.5
0	PRC1	286.0
0	PRDM16	33.0
0	PRDM5	100.75
0	PRDX3	1503.5
0	PRELID2	235.0
0	PREX2	88.25
0	PRG2	20.0
0	PRG4	306.25
0	PRH2	19.5
0	PRICKLE1	132.75
0	PRKD3	514.75
0	PRKG1	368.25
0	PRKG2	142.75
0	PRMT8	22.5
0	PROM1	14.5
0	PRPF38B	6156.5
0	PRPF40A	3900.0
0	PRPS2	626.5
0	PRR14L	1383.0
0	PRR16	61.5
0	PRR23C	94.75
0	PRR5	446.75
0	PRRG3	96.5
0	PRRT4	2.25
0	PRSS16	48.75
0	PRSS21	30.75
0	PRSS3	3.75
0	PRSS37	1.25
0	PRSS51	13.5
0	PSD3	94.0
0	PSMA4	1570.75
0	PSMB2	3422.0
0	PSMB7	1689.25
0	PSMB9	1111.25
0	PSMD1	5114.75
0	PSMD4	1975.0
0	PTGDS	15.25
0	PTGER2	468.5
0	PTGIR	219.5
0	PTGR1	364.25
0	PTHLH	3.25
0	PTOV1	1298.5
0	PTPN11	5830.0
0	PTPN14	696.0
0	PTPN21	7.25
0	PTPN3	186.0
0	PTPN7	4570.25
0	PTPRD	8.75
0	PTPRM	444.75
0	PTPRN2	41.75
0	PXDNL	3.75
0	PYCR1	461.75
0	PYGL	191.25
0	PZP	570.75
0	QTRT2	2793.5
0	RAB11B	1144.0
0	RAB11FIP2	761.25
0	RAB21	7197.25
0	RAB33B	635.25
0	RAB38	7.5
0	RAB3C	2.5
0	RAB40A	9.75
0	RAB4B	1349.0
0	RAB9B	9.25
0	RAD23A	2439.0
0	RAD54L	197.75
0	RAET1E	72.5
0	RAET1G	2.0
0	RAF1	2878.5
0	RAI14	46.75
0	RALB	192.25
0	RALGAPA1	1750.5
0	RALGAPA2	2869.25
0	RALGPS2	539.0
0	RAN	8801.0
0	RANBP10	1061.25
0	RAP1A	4144.75
0	RAP1GDS1	1081.5
0	RAPGEF5	9.5
0	RARB	25.5
0	RASAL2	369.0
0	RASEF	6524.5
0	RASL11A	9.0
0	RBFOX1	47.25
0	RBM24	4.5
0	RBM28	4755.0
0	RBM45	126.0
0	RBM47	444.75
0	RBMS3	255.5
0	RBP2	0.25
0	RBPMS	375.75
0	RCAN2	22.0
0	RCBTB1	903.75
0	RDH8	2.25
0	RDM1	31.75
0	RELN	47.0
0	REP15	2.5
0	RFK	824.0
0	RFTN2	459.0
0	RFWD3	1759.5
0	RFX4	121.25
0	RGL1	75.0
0	RGN	54.25
0	RGS10	412.0
0	RGS17	331.5
0	RGS5	30.75
0	RHAG	86.25
0	RHBDF2	484.0
0	RHBDL1	8.0
0	RHEBL1	13.75
0	RHOBTB1	0.5
0	RHOJ	116.5
0	RIC3	494.0
0	RIC8A	724.75
0	RIF1	1826.5
0	RIMS1	203.5
0	RIT2	2.25
0	RLIM	1876.25
0	RMI1	318.5
0	RNASE6	9.0
0	RNF130	298.25
0	RNF135	87.25
0	RNF139	152.25
0	RNF144B	70.0
0	RNF146	435.0
0	RNF152	133.0
0	RNF169	1717.0
0	RNF180	29.25
0	RNF212	156.5
0	RNF32	214.25
0	RNF4	3780.75
0	ROBO1	107.0
0	ROBO2	39.25
0	ROPN1	5.25
0	ROPN1L	7.25
0	ROR1	6.5
0	RORA	6695.0
0	RP1L1	369.0
0	RPH3A	40.75
0	RPL10L	1.25
0	RPL18A	24131.0
0	RPL22	3383.5
0	RPL36	3960.5
0	RPL36A	1002.75
0	RPP40	65.5
0	RPS6KA1	1079.0
0	RPS6KA2	254.5
0	RPS6KA6	143.75
0	RRAD	5.0
0	RRAS2	328.5
0	RRBP1	466.5
0	RSC1A1	212.5
0	RSPH9	84.0
0	RSPO2	0.25
0	RSPRY1	512.75
0	RUFY1	699.25
0	RUFY2	404.75
0	RUNX1T1	27.75
0	RUNX2	6535.5
0	RUSC1	538.0
0	RYR3	793.25
0	S100Z	8.75
0	SAA1	3.5
0	SALL2	74.75
0	SAMD1	370.5
0	SAMD7	9.5
0	SAMD8	1835.0
0	SAR1B	1972.25
0	SARM1	599.5
0	SASH1	118.5
0	SATL1	834.5
0	SCD5	1899.0
0	SCGB3A2	430.5
0	SCIMP	808.5
0	SCMH1	1163.75
0	SCML2	143.75
0	SCN7A	78.0
0	SCN8A	146.75
0	SCN9A	196.5
0	SCP2	1081.0
0	SCRG1	551.75
0	SCRN3	483.75
0	SCUBE2	85.0
0	SDC1	6.25
0	SDR42E1	367.0
0	SEC14L6	245.5
0	SEC16A	5315.75
0	SEC16B	1.5
0	SEC22A	260.25
0	SEC24C	1889.0
0	SEC61A2	890.75
0	SEMA3C	42.5
0	SEMA3E	28.0
0	SEMA6A	235.25
0	SEMA6D	8.0
0	SENP2	2568.5
0	SERF2	2495.75
0	SERPINA1	10.0
0	SERPINA10	265.5
0	SERPINB10	200.5
0	SERPINB11	20.5
0	SERPINB2	11.75
0	SERPINB5	9.25
0	SERPINE3	18.5
0	SERPING1	0.75
0	SERTAD3	56.0
0	SETBP1	63.5
0	SETMAR	387.5
0	SETX	5697.5
0	SFN	21.0
0	SFRP5	1.25
0	SFTA3	3.25
0	SFTPB	451.5
0	SGIP1	7.0
0	SGK2	66.0
0	SGK3	1079.25
0	SGMS2	5.0
0	SH2D1B	12.5
0	SH2D4A	199.75
0	SH3BP4	10.0
0	SH3D19	216.0
0	SH3PXD2B	49.5
0	SH3RF1	28.25
0	SH3RF2	120.25
0	SH3TC2	141.5
0	SHANK1	1.5
0	SHANK2	25.0
0	SHCBP1	197.0
0	SHOC2	1181.75
0	SHROOM3	19.0
0	SHTN1	78.5
0	SIL1	176.25
0	SIMC1	518.5
0	SIPA1L2	216.0
0	SIRT2	1481.25
0	SKAP2	81.25
0	SKIDA1	130.0
0	SKOR1	17.0
0	SLC10A1	101.75
0	SLC12A4	202.0
0	SLC13A1	3.5
0	SLC13A3	36.5
0	SLC13A4	215.0
0	SLC15A2	219.5
0	SLC15A3	78.75
0	SLC16A4	428.25
0	SLC16A5	87.75
0	SLC17A3	1.5
0	SLC18A1	7.5
0	SLC19A3	394.75
0	SLC1A1	3.75
0	SLC1A3	3.75
0	SLC1A5	5850.25
0	SLC1A6	223.0
0	SLC22A15	10.0
0	SLC22A2	13.5
0	SLC23A1	82.25
0	SLC24A4	403.25
0	SLC25A14	154.0
0	SLC25A18	19.25
0	SLC25A27	5.0
0	SLC25A3	4911.0
0	SLC25A33	570.75
0	SLC25A35	221.0
0	SLC25A36	1095.5
0	SLC25A38	142.0
0	SLC25A51	1910.5
0	SLC27A5	964.75
0	SLC28A3	7.25
0	SLC2A14	44.0
0	SLC30A10	3.25
0	SLC30A3	128.25
0	SLC30A6	2488.75
0	SLC30A8	29.0
0	SLC31A2	168.75
0	SLC34A2	53.25
0	SLC35D2	237.0
0	SLC35F2	1136.25
0	SLC35F3	4.5
0	SLC38A7	570.5
0	SLC39A11	659.5
0	SLC39A13	428.0
0	SLC39A2	3.0
0	SLC3A1	206.5
0	SLC40A1	212.75
0	SLC44A4	19.75
0	SLC44A5	152.75
0	SLC46A1	270.25
0	SLC4A10	79.25
0	SLC4A4	80.5
0	SLC51A	267.25
0	SLC52A3	50.0
0	SLC5A8	5.5
0	SLC6A9	605.75
0	SLC7A14	454.0
0	SLC7A2	14.75
0	SLC7A9	161.25
0	SLC8A1	36.5
0	SLC9A8	606.75
0	SLCO1A2	184.75
0	SLCO4C1	58.25
0	SMAD1	153.5
0	SMAD5	781.75
0	SMARCD2	832.25
0	SMARCD3	62.0
0	SMIM13	156.75
0	SMIM18	12.5
0	SMIM7	887.5
0	SMPDL3A	2.5
0	SNCA	11.0
0	SNCAIP	24.25
0	SNRNP40	592.25
0	SNRPB	665.25
0	SNRPF	803.75
0	SNRPN	1368.5
0	SNTG1	96.0
0	SNTG2	11.25
0	SNX11	1096.5
0	SNX30	345.75
0	SNX32	72.0
0	SNX8	91.0
0	SOCS6	18.0
0	SOHLH2	12.25
0	SORBS1	64.5
0	SORBS2	103.75
0	SORCS1	0.25
0	SORCS3	32.25
0	SOS2	837.75
0	SOSTDC1	2.0
0	SOX13	256.0
0	SOX5	14.75
0	SOX6	99.75
0	SPAG17	7.5
0	SPARCL1	18.25
0	SPATA25	6.25
0	SPDYE4	7.5
0	SPG21	1413.5
0	SPIN1	724.5
0	SPIN4	78.5
0	SPINK9	238.0
0	SPP2	84.5
0	SPRED1	335.5
0	SPRED2	372.75
0	SPRED3	302.75
0	SPRYD7	431.75
0	SPTBN2	16.75
0	SRCAP	6338.0
0	SREBF1	1294.5
0	SRFBP1	844.75
0	SRP14	5550.75
0	SRPX2	24.75
0	SRRM1	6256.5
0	SRSF10	6347.0
0	SSC4D	9.0
0	SSPN	3.0
0	SSTR2	999.25
0	SSUH2	9.25
0	ST3GAL2	1569.75
0	ST3GAL3	2023.5
0	STAB2	170.25
0	STK11IP	313.75
0	STK32A	6.25
0	STK32B	1.75
0	STMN4	3.75
0	STON2	34.0
0	STRA6	119.0
0	STS	116.5
0	STXBP5L	12.5
0	STYXL1	54.25
0	SUCLA2	386.25
0	SULF1	45.0
0	SULT1A1	524.25
0	SULT1C2	143.75
0	SULT1C4	79.25
0	SULT2A1	424.0
0	SUMO1	3651.75
0	SUSD1	91.25
0	SUSD5	98.25
0	SV2C	148.25
0	SVIP	209.75
0	SWSAP1	658.25
0	SYCP2L	3.0
0	SYN1	14.75
0	SYN2	1.0
0	SYNC	20.75
0	SYNGAP1	17793.0
0	SYPL1	620.0
0	SYT1	7.5
0	SYT14	81.25
0	SYT16	19.5
0	SYT5	158.25
0	TAB3	1842.25
0	TACC2	523.5
0	TAF1L	80.0
0	TAF5L	920.25
0	TAGLN2	1674.0
0	TAOK1	6251.0
0	TARDBP	11089.25
0	TARM1	5.5
0	TAS1R1	9.0
0	TAS2R3	7.75
0	TAS2R42	2.75
0	TAS2R43	39.5
0	TAS2R5	18.75
0	TAS2R60	9.0
0	TBC1D24	922.5
0	TBCA	176.0
0	TBCD	1174.25
0	TBCK	1207.5
0	TBPL1	185.0
0	TBR1	9.75
0	TBX19	68.75
0	TBXA2R	1130.75
0	TCAF1	376.75
0	TCEA2	157.0
0	TCERG1L	13.0
0	TCL1B	0.25
0	TCOF1	3420.25
0	TDGF1	130.0
0	TDP1	927.25
0	TECRL	23.5
0	TEKT3	4.0
0	TEX101	7.25
0	TEX11	31.75
0	TEX12	2.75
0	TEX9	231.0
0	TFAP2A	4.25
0	TFDP1	5091.0
0	TGFBI	25.25
0	THAP1	308.75
0	THOC1	606.75
0	THOC2	2156.75
0	THRSP	2.0
0	THSD1	3.25
0	THSD4	36.75
0	THUMPD2	146.25
0	THY1	5.25
0	TIAL1	6060.0
0	TIMD4	63.0
0	TIMM10	307.75
0	TIMP1	404.75
0	TJP2	450.25
0	TLE1	25.75
0	TLN2	88.75
0	TM4SF18	31.5
0	TMC5	41.0
0	TMCC1	1116.5
0	TMED3	815.0
0	TMED6	26.75
0	TMEM108	55.0
0	TMEM119	162.5
0	TMEM120A	188.25
0	TMEM130	261.25
0	TMEM132B	66.75
0	TMEM144	36.25
0	TMEM150C	139.5
0	TMEM167B	871.25
0	TMEM182	438.25
0	TMEM187	7.25
0	TMEM209	2306.25
0	TMEM211	2.75
0	TMEM212	2210.0
0	TMEM214	1585.5
0	TMEM218	63.5
0	TMEM233	6.25
0	TMEM238	15.75
0	TMEM244	2.5
0	TMEM33	9978.0
0	TMEM44	101.75
0	TMEM45A	11400.0
0	TMEM63B	408.75
0	TMEM79	106.75
0	TMEM81	49.75
0	TMEM91	381.0
0	TMEM9B	1329.0
0	TMIGD2	77.5
0	TMOD1	83.75
0	TMPRSS11B	142.25
0	TMPRSS11D	6.75
0	TMPRSS15	9.25
0	TMPRSS2	0.5
0	TMPRSS4	76.5
0	TMPRSS5	16.0
0	TNC	95.0
0	TNFAIP8L3	450.75
0	TNFRSF17	8.75
0	TNFRSF19	5.75
0	TNFSF13B	52.25
0	TNN	6.75
0	TNNC2	4.5
0	TNNI1	43.0
0	TNNI3K	2.75
0	TNNT2	95.0
0	TNS3	167.5
0	TOMM40	5431.25
0	TONSL	939.25
0	TOP3B	592.25
0	TOPORS	550.0
0	TOX3	2.25
0	TP53	3859.0
0	TP53AIP1	17.25
0	TPD52L1	155.75
0	TPD52L2	1571.0
0	TPH2	403.75
0	TPK1	299.0
0	TPO	157.5
0	TPRA1	198.25
0	TPST1	29.75
0	TRAF1	6572.5
0	TRAP1	1939.75
0	TRAPPC5	3901.75
0	TREH	1.5
0	TRIM21	560.5
0	TRIM28	3245.75
0	TRIM29	1.5
0	TRIM5	432.5
0	TRIM60	2.75
0	TRIM61	141.25
0	TRIM68	266.75
0	TRIM9	8.75
0	TRIML2	82.75
0	TRIP11	933.0
0	TRIP6	372.25
0	TRIQK	206.25
0	TRMT61B	140.75
0	TRNT1	849.0
0	TRPA1	8.75
0	TRPM1	30.0
0	TRPM3	51.5
0	TRPV1	302.75
0	TSGA10	125.25
0	TSPAN13	17.5
0	TSPAN19	217.5
0	TSPAN6	255.5
0	TSPAN7	0.25
0	TSPYL5	20.0
0	TTC30B	31.75
0	TTC39A	96.25
0	TTF1	624.75
0	TTLL3	1313.5
0	TTLL4	1069.75
0	TTLL5	1620.25
0	TTR	4.25
0	TTYH3	597.5
0	TUBA8	61.0
0	TUBGCP5	675.75
0	TULP3	278.5
0	TUNAR	35.5
0	TUSC1	0.75
0	TVP23A	255.75
0	TYR	9.5
0	TYRO3	965.75
0	TYROBP	40.5
0	UACA	122.75
0	UBD	2.75
0	UBE2D1	246.5
0	UBE2E2	94.25
0	UBE2H	1890.0
0	UBE2N	2098.25
0	UBP1	3336.25
0	UBR2	2409.5
0	UBR3	1164.75
0	UCHL1	8.0
0	UFL1	773.75
0	UGDH	1025.25
0	UGT1A1	86.75
0	UGT1A7	9.75
0	UGT2A1	72.25
0	UGT2B15	30.25
0	UGT2B7	0.75
0	UGT3A1	11.25
0	UHMK1	5780.75
0	UHRF2	1411.5
0	ULBP1	31.75
0	UNC13B	64.5
0	UNC13C	191.5
0	UNC5CL	85.75
0	UNC79	68.5
0	UQCRB	614.0
0	URM1	246.25
0	USP13	601.75
0	USP14	3581.0
0	USP18	44.0
0	USP19	579.75
0	USP2	29.75
0	USP21	513.5
0	USP26	6.75
0	USP29	10.0
0	USP30	361.25
0	USP31	1104.0
0	USP32	575.0
0	USP40	875.5
0	USP42	923.75
0	USP43	2.0
0	USP46	278.75
0	USP50	3.75
0	USP6	89.0
0	UTP14C	520.75
0	UTP6	2760.25
0	UTS2	24.25
0	VAMP3	914.75
0	VAMP7	678.25
0	VCAM1	0.5
0	VEPH1	18.25
0	VGLL3	189.5
0	VILL	248.75
0	VNN1	20.75
0	VNN3	28.25
0	VPS13A	1386.75
0	VPS39	3132.25
0	VPS72	351.0
0	VPS8	833.75
0	VRK3	1334.5
0	VSNL1	59.0
0	VSTM1	64.75
0	VWA3B	19.5
0	VWC2L	13.75
0	WASF3	8.75
0	WBP1L	1501.25
0	WBP2	1728.75
0	WBP2NL	147.25
0	WDFY4	248.0
0	WDHD1	1429.25
0	WDR4	273.0
0	WDR45	610.0
0	WDR45B	605.75
0	WDR59	1260.5
0	WDR72	135.0
0	WDR78	124.25
0	WEE2	4.0
0	WFDC8	78.25
0	WIPF2	2638.25
0	WIPF3	53.75
0	WIPI2	778.25
0	WNK3	94.75
0	WNT16	8.0
0	WNT4	137.25
0	WSCD1	3.75
0	WTIP	502.0
0	WWC1	128.25
0	WWTR1	152.75
0	XAF1	1002.75
0	XDH	150.5
0	XIAP	1833.5
0	XK	2.0
0	XKR5	278.75
0	XXYLT1	212.75
0	YAP1	5.0
0	YEATS4	306.75
0	YES1	823.0
0	YIPF6	1111.75
0	YLPM1	4570.25
0	YPEL4	8.25
0	ZBED8	3.25
0	ZBTB44	4299.25
0	ZBTB45	385.0
0	ZBTB7C	5.75
0	ZBTB8B	887.5
0	ZC2HC1C	58.5
0	ZC3H12B	467.25
0	ZDBF2	783.25
0	ZFHX3	359.0
0	ZFHX4	3.5
0	ZFP14	594.75
0	ZFP2	110.25
0	ZFP3	254.25
0	ZFP37	54.5
0	ZFP42	560.25
0	ZFP69	142.5
0	ZMYM1	213.75
0	ZMYM3	733.5
0	ZMYM6	2126.25
0	ZMYND10	90.25
0	ZNF106	4826.75
0	ZNF133	132.75
0	ZNF154	583.75
0	ZNF155	114.0
0	ZNF160	1245.5
0	ZNF177	14.75
0	ZNF211	398.0
0	ZNF212	262.0
0	ZNF215	445.25
0	ZNF234	530.5
0	ZNF256	187.25
0	ZNF26	3684.5
0	ZNF263	602.5
0	ZNF264	3954.5
0	ZNF280B	396.25
0	ZNF280C	694.5
0	ZNF304	128.5
0	ZNF330	775.0
0	ZNF33A	761.5
0	ZNF354C	263.75
0	ZNF398	1559.0
0	ZNF416	74.75
0	ZNF417	375.25
0	ZNF418	134.75
0	ZNF420	169.0
0	ZNF430	1113.5
0	ZNF438	63.5
0	ZNF462	169.25
0	ZNF480	338.25
0	ZNF492	315.0
0	ZNF493	973.25
0	ZNF518B	728.0
0	ZNF519	921.5
0	ZNF532	550.25
0	ZNF534	3.25
0	ZNF541	2.0
0	ZNF544	1076.0
0	ZNF547	25.25
0	ZNF549	409.5
0	ZNF550	560.25
0	ZNF551	868.75
0	ZNF552	415.0
0	ZNF573	906.25
0	ZNF577	305.5
0	ZNF582	47.5
0	ZNF587B	3710.5
0	ZNF594	266.5
0	ZNF595	286.25
0	ZNF605	587.0
0	ZNF606	216.75
0	ZNF608	4.0
0	ZNF611	860.75
0	ZNF613	122.25
0	ZNF615	391.25
0	ZNF630	74.5
0	ZNF649	502.75
0	ZNF660	235.5
0	ZNF665	947.25
0	ZNF670	62.75
0	ZNF674	1023.0
0	ZNF676	2.25
0	ZNF699	146.75
0	ZNF704	1235.5
0	ZNF708	633.75
0	ZNF71	297.5
0	ZNF714	696.5
0	ZNF727	12.25
0	ZNF728	5.75
0	ZNF761	553.25
0	ZNF763	18.5
0	ZNF766	1698.0
0	ZNF770	618.25
0	ZNF790	292.75
0	ZNF83	720.5
0	ZNF836	121.5
0	ZNF84	655.25
0	ZNF841	673.25
0	ZNF865	323.25
0	ZNF888	184.25
0	ZNF98	2.0
