ATAC_count	Gene_Name	Mean_Gene_Expression
0	DST	1579.5
0	DTD2	1155.0
0	DTNA	168.75
0	DTNBP1	546.5
0	DTWD2	668.5
0	DTX1	269.25
0	DTX4	9.75
0	DUS2	261.5
0	DUS3L	513.0
0	DUSP19	674.5
0	DUXA	18.0
0	DUXB	20.5
0	DYNC1I1	22.75
0	DYNC1LI2	1093.25
0	DYRK1B	80.25
0	E2F1	459.25
0	E2F5	696.25
0	E2F8	31.5
0	EAF2	54.25
0	EBF1	1.0
0	EBP	230.75
0	ECHDC1	1326.75
0	ECHDC3	11.0
0	ECI2	393.25
0	ECM2	190.75
0	ECT2	612.25
0	ECT2L	12.5
0	EDA	60.25
0	EDEM3	1530.5
0	EDRF1	835.75
0	EEA1	913.5
0	EEF1E1	424.0
0	EEF2K	1276.25
0	EFCAB1	3.5
0	EFCAB12	220.25
0	EFCAB2	452.75
0	EFCAB3	47.5
0	EFHD2	1247.0
0	EGF	9.75
0	EGLN1	546.25
0	EGLN2	1441.5
0	EGR2	5327.0
0	EHBP1	947.0
0	EHMT2	1815.75
0	EID1	5153.25
0	EID2B	92.25
0	EIF2A	1444.25
0	EIF2AK2	1374.0
0	EIF2AK4	599.25
0	EIF2S1	3288.75
0	EIF2S3	5163.25
0	EIF3D	2328.0
0	EIF3H	2957.0
0	EIF3L	3780.0
0	EIF3M	2060.75
0	EIF4A1	5939.0
0	EIF4A2	13987.0
0	EIF4G1	14498.0
0	EIF4G3	4249.5
0	EIF5	2677.0
0	EIF5A2	631.75
0	ELAVL2	51.25
0	ELF2	2305.5
0	ELF3	102.25
0	ELF5	79.75
0	ELL3	37.0
0	ELMOD2	103.5
0	ELMOD3	968.75
0	ELOVL4	63.25
0	ELOVL6	487.75
0	ELOVL7	172.25
0	ELP2	1189.75
0	ELP3	1207.25
0	EMB	3511.5
0	EMC7	1035.25
0	EMC9	119.75
0	EMCN	87.75
0	EML5	186.0
0	EML6	202.5
0	ENAH	663.0
0	ENC1	76.25
0	ENKUR	4.75
0	ENO1	6789.75
0	ENPP4	258.25
0	ENPP5	27.0
0	ENPP6	95.75
0	ENTPD3	10.5
0	EPB41	18583.25
0	EPB41L3	154.25
0	EPM2AIP1	604.25
0	EPN2	311.75
0	EPPIN	134.5
0	ERC2	4.25
0	ERCC3	750.75
0	EREG	563.25
