RE_count	Gene_Name	Mean_Gene_Expression
2	NR2F1	7.333333333333333
2	NRG1	5.666666666666667
2	NRP1	5683.5
2	NSMF	8.666666666666666
2	NT5C1B	4.5
2	NT5DC1	1239.5
2	NTRK1	4.833333333333333
2	NTRK2	10.0
2	NUDCD1	693.3333333333334
2	NUDCD3	2439.5
2	NUDT14	362.1666666666667
2	NUDT19	3068.833333333333
2	NUMBL	27.83333333333333
2	NUP153	834.5
2	NUP210L	34.0
2	NUP50	1888.1666666666667
2	NUTM2D	21.666666666666668
2	NVL	1154.8333333333333
2	NXN	110.83333333333331
2	NXNL1	1.0
2	OCLN	499.6666666666667
2	ODF3	2.833333333333333
2	OGFRL1	629.5
2	OLFM4	48.0
2	OMG	15.166666666666666
2	OPRD1	228.16666666666663
2	OR10G3	149.83333333333334
2	OR11G2	21.666666666666668
2	OR1I1	292.1666666666667
2	OR2AP1	7.333333333333333
2	OR2C1	0.6666666666666666
2	OR2H2	4.5
2	OR2V2	58.66666666666666
2	OR4D1	49.5
2	OR4K13	31.666666666666668
2	OR52K1	32.833333333333336
2	OR6C4	32.5
2	OR6C75	41.333333333333336
2	ORC6	251.33333333333331
2	ORMDL3	1196.8333333333333
2	OSBPL6	115.16666666666669
2	OSM	24.33333333333333
2	OSMR	46.66666666666666
2	OTUD3	320.1666666666667
2	OXCT2P1	1.1666666666666667
2	OXR1	452.3333333333333
2	P2RX3	8.666666666666666
2	P4HTM	144.16666666666666
2	PABPC4	1495.3333333333333
2	PADI1	10.333333333333334
2	PADI2	20.33333333333333
2	PAK6	48.833333333333336
2	PALM3	0.5
2	PANK2	324.1666666666667
2	PAQR6	36.5
2	PATE4	33.333333333333336
2	PCDHGA1	8.5
2	PCSK7	2583.833333333333
2	PCYT2	77.5
2	PDC	1.8333333333333333
2	PDCD1	152.0
2	PDE1B	282.1666666666667
2	PDE3A	4.0
2	PDE3B	913.1666666666666
2	PDHB	2970.0
2	PDLIM1	6.166666666666667
2	PDLIM3	39.333333333333336
2	PDLIM4	10.833333333333334
2	PDLIM7	121.83333333333331
2	PDSS2	622.0
2	PDZD2	333.8333333333333
2	PEA15	1174.8333333333333
2	PEAK1	944.1666666666666
2	PEBP1	5816.166666666667
2	PER3	463.6666666666667
2	PEX14	133.0
2	PEX16	224.66666666666663
2	PEX2	2066.6666666666665
2	PGBD1	152.83333333333334
2	PGF	56.833333333333336
2	PGGT1B	1575.1666666666667
2	PGM5	36.833333333333336
2	PGP	198.0
2	PGS1	372.5
2	PHACTR4	1702.8333333333333
2	PHF10	198.33333333333331
2	PHLDA3	30.5
2	PI16	1.8333333333333333
2	PICK1	182.0
2	PIF1	191.33333333333331
2	PIGC	1500.8333333333333
2	PIGZ	7.666666666666667
2	PIK3C3	2173.833333333333
2	PIK3CD	6488.666666666667
2	PIK3R2	84.16666666666667
2	PIM3	157.0
2	PIN4	638.1666666666666
2	PIP4K2C	1067.8333333333333
2	PIP5K1C	71.83333333333333
2	PKN3	14.166666666666666
2	PKNOX1	832.1666666666666
2	PLA2G12A	1492.0
2	PLA2G4D	51.5
2	PLA2G7	12.833333333333334
2	PLAA	407.1666666666667
2	PLAU	4.166666666666667
2	PLEC	244.5
2	PLEKHA7	122.5
2	PLEKHO1	509.0
2	PLEKHO2	1268.5
2	PLK1	122.33333333333331
2	PLK4	14.333333333333334
2	PLOD1	226.0
2	PLPP1	392.8333333333333
2	PLPP6	38.5
2	PMM1	577.0
2	PMS2CL	270.8333333333333
2	PMS2P9	8.0
2	POLB	553.5
2	POLE4	226.83333333333331
2	POLG	1029.5
2	POLM	568.6666666666666
2	POLR2C	1166.5
2	POLR2I	749.1666666666666
2	POLR3A	1171.5
2	POMGNT2	56.0
2	PORCN	135.83333333333334
2	PPCS	1814.3333333333333
2	PPIF	182.33333333333331
2	PPM1A	1109.1666666666667
2	PPM1D	285.6666666666667
2	PPP1R18	1842.6666666666667
2	PPP1R1B	1.6666666666666667
2	PPP1R1C	12.5
2	PPP1R32	100.83333333333331
2	PPP4R4	0.6666666666666666
2	PPP6C	2323.333333333333
2	PPP6R1	178.33333333333334
2	PPP6R3	2798.1666666666665
2	PRCP	2206.0
2	PRDX3	3116.833333333333
2	PRKACA	510.8333333333333
2	PRKCB	281.5
2	PRL	11.166666666666666
2	PRMT6	255.33333333333331
2	PRMT8	50.833333333333336
2	PRPF40A	2337.0
2	PRR14L	1354.3333333333333
2	PRR27	24.0
2	PRRG4	110.5
2	PRSS22	1.0
2	PRSS27	134.33333333333334
2	PRSS30P	180.5
2	PRSS55	28.5
2	PRSS8	16.833333333333332
2	PSD	12.5
2	PSMA5	2221.0
2	PSMB2	3259.833333333333
2	PSMD1	1980.1666666666667
2	PSMD14	1528.5
2	PSMD9	2130.5
2	PSMG3	2584.6666666666665
2	PSPC1	449.8333333333333
2	PTCHD4	10.0
2	PTER	849.8333333333334
2	PTGR1	71.5
2	PTPN21	7.833333333333333
2	PTPRCAP	759.0
2	PTPRH	12.666666666666666
2	PTPRJ	76.0
2	PUS3	546.8333333333334
2	PWP2	238.33333333333331
2	QSOX2	110.16666666666669
2	R3HDM1	1069.0
2	RAB12	676.0
2	RAB15	588.6666666666666
2	RAB1A	811.0
2	RAB23	149.66666666666666
2	RAB6B	33.0
2	RAE1	1584.1666666666667
2	RAMP1	17.666666666666668
2	RANBP6	773.8333333333334
2	RANGAP1	650.3333333333334
2	RAP1GAP2	2.0
2	RAPGEFL1	33.333333333333336
2	RASA3	131.5
2	RASA4CP	35.5
2	RASSF8	366.6666666666667
2	RBM15B	565.0
2	RBP2	5.5
2	RCC2	673.8333333333334
2	RDM1	6.666666666666667
2	REEP6	30.33333333333333
2	REXO1	11.166666666666666
2	RFC3	159.0
2	RFPL2	1.0
2	RFX3	274.8333333333333
2	RGPD8	312.3333333333333
2	RGS11	30.83333333333333
2	RGS12	179.66666666666666
2	RGS14	729.8333333333334
2	RHOJ	17.5
2	RHOT1	327.6666666666667
2	RIC8A	4338.5
2	RIMKLA	51.66666666666666
2	RNF149	552.0
2	RNF168	3850.5
2	RNF19B	256.8333333333333
2	RNF207	216.0
2	RNF208	5.0
2	RNF215	149.83333333333334
2	RNH1	2449.5
2	RNPC3	711.1666666666666
2	ROCK1	3255.0
2	RPIA	734.6666666666666
2	RPL10	64666.16666666666
2	RPL29P2	2.0
2	RPL39L	136.16666666666666
2	RPL7	59042.66666666666
2	RPS18P9	86.0
2	RPS23	18308.83333333333
2	RPS5	12239.833333333334
2	RPS6KC1	317.5
2	RRN3P1	774.0
2	RSAD1	113.83333333333331
2	RSL1D1	7606.333333333333
2	RSPH6A	0.8333333333333334
2	RSPH9	105.0
2	RTCB	3622.3333333333335
2	S100A5	2.0
2	S100A7	304.1666666666667
2	S100A8	648.5
2	S100A9	233.83333333333331
2	SAAL1	194.16666666666663
2	SAMD11	24.5
2	SART1	258.5
2	SAT2	1577.3333333333333
2	SBDS	1549.6666666666667
2	SCAMP4	584.1666666666666
2	SCAND1	67.5
2	SCFD1	1317.0
2	SCFD2	318.0
2	SCN3B	154.66666666666666
2	SCN5A	6.666666666666667
2	SCT	6.0
2	SDAD1	2403.0
2	SDHB	1442.8333333333333
2	SDSL	42.16666666666666
2	SEC14L2	115.16666666666669
2	SEC31A	3714.1666666666665
2	SEC61A2	216.5
2	SEC61B	2364.0
2	SEMA6C	28.33333333333333
2	SEMA6D	4.833333333333333
2	SEPHS2	543.6666666666666
2	SERPINA1	4428.666666666667
2	SERPINA10	74.0
2	SERPINA5	1.8333333333333333
2	SERPINB9	1698.6666666666667
2	SERPIND1	132.16666666666666
2	SERPINE1	260.3333333333333
2	SETD6	426.3333333333333
2	SF3B6	2094.0
2	SFT2D2	2468.6666666666665
2	SFTA3	2.833333333333333
2	SGCB	176.16666666666666
2	SGSM1	66.83333333333333
2	SH3PXD2B	17.5
2	SH3RF2	30.666666666666668
2	SH3TC1	179.33333333333334
2	SHB	3.6666666666666665
2	SHC1	1251.1666666666667
2	SHKBP1	932.5
2	SIAH3	44.66666666666666
2	SIGLEC14	83.16666666666667
2	SIX4	49.0
2	SLA2	2382.0
2	SLAMF8	8.166666666666666
2	SLC1A4	1065.1666666666667
2	SLC22A15	43.16666666666666
2	SLC22A4	5.166666666666667
2	SLC22A5	98.0
2	SLC25A29	41.5
2	SLC25A36	1086.8333333333333
2	SLC25A4	17.166666666666668
2	SLC25A51	387.0
2	SLC27A1	568.8333333333334
2	SLC27A4	84.83333333333333
2	SLC29A4	345.1666666666667
2	SLC30A7	3258.0
2	SLC35F2	1015.8333333333334
2	SLC38A10	99.33333333333331
2	SLC38A3	3.333333333333333
2	SLC39A13	198.33333333333331
2	SLC39A4	451.0
2	SLC7A14	299.5
2	SLC9A2	1.0
2	SLC9A6	262.8333333333333
2	SLC9A9	530.5
2	SLCO2A1	577.0
2	SLFN11	132.33333333333334
2	SLTM	3222.833333333333
2	SMARCD3	24.5
2	SMARCE1	4708.166666666667
2	SMG1P5	355.5
2	SMIM1	5.166666666666667
2	SMIM12	1582.8333333333333
2	SMIM22	16.5
2	SNAPC4	93.83333333333331
2	SNED1	26.5
2	SNF8	539.3333333333334
2	SNRNP70	314.3333333333333
2	SNRPC	1939.6666666666667
2	SNRPD3	2269.833333333333
2	SNRPN	7626.5
2	SNX30	306.5
2	SNX32	8.5
2	SNX33	232.66666666666663
2	SNX9	127.33333333333331
2	SOCS1	71.83333333333333
2	SOD1	3411.833333333333
2	SPACA7	10.833333333333334
2	SPAG17	1.1666666666666667
2	SPATA25	1.8333333333333333
2	SPATC1	24.166666666666668
2	SPDYE4	8.333333333333334
2	SPIC	2.333333333333333
2	SPIN4	113.5
2	SPRYD3	3012.1666666666665
2	SPSB4	2.5
2	SPTBN5	1.3333333333333333
2	SPX	4.666666666666667
2	SRC	67.83333333333333
2	SRCIN1	34.5
2	SRFBP1	773.6666666666666
2	SRP72	2573.5
2	SSBP1	2653.1666666666665
2	ST3GAL6	33.0
2	ST6GAL2	24.5
2	STAC2	84.83333333333333
2	STAG2	2654.833333333333
2	STAM2	823.1666666666666
2	STAMBPL1	286.6666666666667
2	STK32C	103.83333333333331
2	STX18	631.1666666666666
2	STX1A	37.333333333333336
2	SUCLG1	2123.333333333333
2	SULF1	0.8333333333333334
2	SULT2B1	61.0
2	SUN3	15.166666666666666
2	SVOPL	12.333333333333334
2	SWSAP1	338.6666666666667
2	SYNGR3	12.833333333333334
2	SYT15	152.33333333333334
2	SYT17	39.16666666666666
2	TACO1	63.833333333333336
2	TACR2	5.833333333333333
2	TADA3	1706.8333333333333
2	TAF1L	39.833333333333336
2	TAF5	42.16666666666666
2	TAF9	966.1666666666666
2	TAL1	61.0
2	TBC1D12	99.83333333333331
2	TBC1D15	878.8333333333334
2	TBC1D16	60.5
2	TBC1D24	768.3333333333334
2	TBCA	2076.333333333333
2	TBCB	502.0
2	TBK1	990.5
2	TBPL1	960.6666666666666
2	TCEANC	293.8333333333333
2	TCF24	3.0
2	TCP11L1	354.0
2	TEF	40.833333333333336
2	TENM4	18.83333333333333
2	TET1	283.0
2	TEX35	17.166666666666668
2	TEX9	289.0
2	TFG	581.8333333333334
2	TGFB3	46.16666666666666
2	THEM5	98.16666666666669
2	THEMIS2	1112.8333333333333
2	THOP1	28.83333333333333
2	TIE1	229.0
2	TIGIT	850.5
2	TINAGL1	29.83333333333333
2	TM2D3	1245.0
2	TM9SF1	656.1666666666666
2	TMC3	14.166666666666666
2	TMEM115	200.5
2	TMEM134	559.5
2	TMEM150C	82.0
2	TMEM200A	299.1666666666667
2	TMEM209	2071.1666666666665
2	TMEM212	551.8333333333334
2	TMEM238	3.5
2	TMEM239	36.66666666666666
2	TMEM241	235.5
2	TMEM253	0.5
2	TMEM260	313.5
2	TMEM30A	685.0
2	TMEM38B	293.1666666666667
2	TMEM87A	2764.333333333333
2	TMEM87B	446.8333333333333
2	TMEM89	0.8333333333333334
2	TMPRSS12	10.5
2	TMPRSS2	8.0
2	TMTC4	355.0
2	TMUB1	11.333333333333334
2	TMX4	1045.0
2	TNFRSF17	4.833333333333333
2	TNFSF15	210.66666666666663
2	TNK1	90.33333333333331
2	TNKS1BP1	37.5
2	TNKS2	1065.6666666666667
2	TNPO3	2501.6666666666665
2	TNS3	1339.6666666666667
2	TOGARAM2	1525.6666666666667
2	TONSL	190.5
2	TOP2B	1830.3333333333333
2	TOP3B	422.1666666666667
2	TOR1A	1075.3333333333333
2	TP63	29.83333333333333
2	TPD52L1	121.16666666666669
2	TPRG1L	288.6666666666667
2	TPRN	39.333333333333336
2	TPSB2	35.333333333333336
2	TRADD	154.83333333333334
2	TRAK1	744.0
2	TRAM1	1464.8333333333333
2	TREH	4.333333333333333
2	TRIM17	18.166666666666668
2	TRIM29	1.1666666666666667
2	TRIM37	178.83333333333334
2	TRIM56	2181.6666666666665
2	TRIM59	1647.3333333333333
2	TRIOBP	334.5
2	TRPC3	2.5
2	TRPM3	232.5
2	TRPS1	755.1666666666666
2	TRPV1	404.1666666666667
2	TRPV3	147.33333333333334
2	TSEN34	84.33333333333333
2	TSPAN32	854.0
2	TSPAN6	59.16666666666666
2	TTBK1	6.333333333333333
2	TTC27	572.1666666666666
2	TTLL13P	29.83333333333333
2	TTLL3	529.8333333333334
2	TTLL7	189.83333333333331
2	TUB	0.6666666666666666
2	TUBA8	290.0
2	TUBB3	13.166666666666666
2	TUBG1	661.5
2	TUSC3	4.666666666666667
2	TXNL1	1575.5
2	TYSND1	435.3333333333333
2	UBASH3B	1078.1666666666667
2	UBE2B	2317.0
2	UBE2H	798.1666666666666
2	UBE2K	933.6666666666666
2	UBE2N	4415.333333333333
2	UBE2Q1	378.3333333333333
2	UBE2Q2L	4.5
2	UBR1	1105.3333333333333
2	UBR7	657.0
2	UBXN2B	485.1666666666667
2	UCKL1	459.3333333333333
2	UGCG	4390.833333333333
2	UGDH	946.1666666666666
2	UNC45B	5.666666666666667
2	UNC80	337.8333333333333
2	UNG	646.3333333333334
2	UPK2	4.166666666666667
2	URAHP	0.6666666666666666
2	URI1	465.5
2	UROS	326.5
2	USP18	369.1666666666667
2	USP25	383.3333333333333
2	USP31	94.0
2	USP46	293.6666666666667
2	USP6NL	237.16666666666663
2	UTP15	542.3333333333334
2	UTP3	367.8333333333333
2	UXT	1442.0
2	VAV2	64.5
2	VGLL4	285.6666666666667
2	VPS28	5051.833333333333
2	VPS54	388.1666666666667
2	VSIG10	223.83333333333331
2	VSIG10L	5.0
2	VWA3B	7.333333333333333
2	WAPL	1627.3333333333333
2	WDHD1	148.5
2	WDR1	4625.166666666667
2	WDR25	240.33333333333331
2	WDR34	70.33333333333333
2	WDR4	297.3333333333333
2	WDR59	1604.0
2	WDR7	846.3333333333334
2	WDR70	538.8333333333334
2	WDR97	81.16666666666667
2	WEE2	16.5
2	WNT4	12.666666666666666
2	WRAP73	240.33333333333331
2	WRN	272.3333333333333
2	XXYLT1	187.83333333333331
2	XYLB	132.16666666666666
2	YBX3	262.6666666666667
2	YDJC	31.83333333333333
2	YIPF3	1983.6666666666667
2	YLPM1	1195.1666666666667
2	YTHDC2	277.0
2	ZADH2	613.1666666666666
2	ZAR1L	2.1666666666666665
2	ZBTB18	117.83333333333331
2	ZBTB8A	544.0
2	ZC3H12A	334.1666666666667
2	ZC3H12D	253.33333333333331
2	ZC3H14	2034.3333333333333
2	ZC3H8	2003.6666666666667
2	ZCCHC8	924.1666666666666
2	ZDHHC12	1281.0
2	ZFAND3	151.5
2	ZFYVE26	421.6666666666667
2	ZG16	38.66666666666666
2	ZG16B	493.0
2	ZKSCAN2	37.66666666666666
2	ZMYM6	715.6666666666666
2	ZMYND12	24.33333333333333
2	ZNF114	141.5
2	ZNF137P	39.333333333333336
2	ZNF14	341.8333333333333
2	ZNF157	73.5
2	ZNF200	485.0
2	ZNF211	560.0
2	ZNF215	44.333333333333336
2	ZNF224	846.3333333333334
2	ZNF250	968.3333333333334
2	ZNF283	315.6666666666667
2	ZNF292	2554.0
2	ZNF337	838.0
2	ZNF341	184.5
2	ZNF417	198.16666666666663
2	ZNF444	149.0
2	ZNF462	185.83333333333331
2	ZNF483	364.6666666666667
2	ZNF486	239.33333333333331
2	ZNF491	25.0
2	ZNF500	409.3333333333333
2	ZNF519	414.0
2	ZNF552	437.6666666666667
2	ZNF582	58.16666666666666
2	ZNF584	225.16666666666663
2	ZNF587	1333.8333333333333
2	ZNF587B	371.5
2	ZNF599	187.66666666666663
2	ZNF607	68.83333333333333
2	ZNF618	260.5
2	ZNF622	898.5
2	ZNF623	270.5
2	ZNF627	329.5
2	ZNF644	1849.0
2	ZNF709	44.833333333333336
2	ZNF732	2.833333333333333
2	ZNF768	11.833333333333334
2	ZNF77	60.0
2	ZNF814	1625.5
2	ZNF823	112.83333333333331
2	ZNF835	306.3333333333333
2	ZNF850	451.6666666666667
2	ZNF98	4.833333333333333
2	ZNFX1	5101.166666666667
2	ZNHIT3	1288.0
2	ZNRF3	53.16666666666666
2	ZPR1	724.5
2	ZSCAN12P1	1.0
2	ZSCAN23	5.5
2	ZSCAN29	741.1666666666666
2	ZSWIM6	176.5
2	ZWINT	144.0
2	ZYG11A	117.33333333333331
3	AAK1	6442.166666666667
3	AASDH	755.6666666666666
3	ABCA8	38.333333333333336
3	ABCC11	28.0
3	ABCC13	7.0
3	ABHD3	513.6666666666666
3	ACAA1	529.5
3	ACAP2	885.8333333333334
3	ACER3	437.8333333333333
3	ACOX3	342.5
3	ACY3	6.166666666666667
3	ADA2	1983.5
3	ADAM10	6797.833333333333
3	ADAM11	2.333333333333333
3	ADAM29	27.666666666666668
3	ADAMTS10	44.333333333333336
3	ADAMTSL4	16.166666666666668
3	ADCYAP1R1	0.8333333333333334
3	ADGRE2	322.0
3	ADGRE5	6930.5
3	ADGRL2	6.833333333333333
3	ADH5	1217.5
3	ADORA1	9.0
3	AFAP1	58.5
3	AFAP1L1	819.3333333333334
3	AGGF1	269.3333333333333
3	AGPAT3	123.66666666666669
3	AGRN	31.666666666666668
3	AIFM1	764.5
3	AKR1A1	2765.833333333333
3	AKR1B1	3631.6666666666665
3	ALDH1A3	7.166666666666667
3	ALDH9A1	2347.833333333333
3	ALG1	240.83333333333331
3	ALKBH6	96.33333333333331
3	AMDHD1	7.166666666666667
3	ANKDD1B	37.333333333333336
3	ANKRD20A8P	22.33333333333333
3	ANKRD35	154.5
3	ANKRD45	43.5
3	ANKRD50	52.333333333333336
3	ANTXRLP1	8.333333333333334
3	APBB1IP	1570.6666666666667
3	APC2	11.833333333333334
3	APOBEC2	84.16666666666667
3	AQP8	7.5
3	ARC	1.6666666666666667
3	ARFGEF3	32.333333333333336
3	ARG1	20.166666666666668
3	ARHGAP24	348.1666666666667
3	ARHGEF17	4.0
3	ARHGEF2	245.0
3	ARHGEF25	32.833333333333336
3	ARHGEF33	12.0
3	ARL15	168.66666666666666
3	ARL2BP	1017.8333333333334
3	ARMC2	126.66666666666669
3	ARMC7	454.0
3	ARMC9	1390.1666666666667
3	ARMCX6	1091.6666666666667
3	ASB4	19.33333333333333
3	ASB9P1	0.6666666666666666
3	ASPN	1.6666666666666667
3	ASPSCR1	101.83333333333331
3	ASS1	21.5
3	ATCAY	465.5
3	ATG2A	190.0
3	ATL1	44.5
3	ATL2	241.66666666666663
3	ATP10A	803.8333333333334
3	ATP1A4	367.8333333333333
3	ATP1B3	223.33333333333331
3	ATR	805.6666666666666
3	ATXN3	806.6666666666666
3	AUNIP	27.0
3	AZGP1	4.833333333333333
3	B3GNT9	4.166666666666667
3	B4GALNT1	449.1666666666667
3	BAIAP3	18.83333333333333
3	BARX2	24.666666666666668
3	BATF3	88.0
3	BCKDK	238.33333333333331
3	BCL7A	181.16666666666663
3	BDNF	9.333333333333334
3	BDP1	1603.8333333333333
3	BEND5	99.66666666666669
3	BET1	1058.3333333333333
3	BEX5	532.6666666666666
3	BHLHB9	147.66666666666666
3	BIVM-ERCC5	66.16666666666667
3	BNC2	2.6666666666666665
3	BOLL	22.5
3	BORCS5	1173.0
3	BRPF3	116.66666666666669
3	BST1	62.833333333333336
3	BTBD2	176.16666666666666
3	BTBD7	1126.1666666666667
3	C11orf24	99.66666666666669
3	C11orf58	8486.333333333334
3	C11orf65	37.833333333333336
3	C12orf49	2037.3333333333333
3	C12orf50	194.83333333333331
3	C12orf54	5.666666666666667
3	C16orf89	12.5
3	C19orf38	76.83333333333333
3	C1QB	2.833333333333333
3	C1QTNF12	1.1666666666666667
3	C1QTNF9B	2.5
3	C20orf144	26.666666666666668
3	C20orf194	259.0
3	C20orf27	185.0
3	C22orf15	8.666666666666666
3	C2CD4D	14.333333333333334
3	C3	931.0
3	C3orf38	1414.8333333333333
3	C3orf70	36.5
3	C4orf33	241.83333333333331
3	C4orf47	22.83333333333333
3	C5orf52	2.1666666666666665
3	C6orf136	204.83333333333331
3	C8orf76	431.8333333333333
3	CA12	820.5
3	CA6	45.66666666666666
3	CACNA1D	169.66666666666666
3	CACNA2D2	36.333333333333336
3	CALCOCO2	4083.0
3	CALML3	2.833333333333333
3	CAMK1	154.66666666666666
3	CAMK2A	23.33333333333333
3	CAMKK1	61.5
3	CAMKK2	322.1666666666667
3	CAP1	23750.33333333333
3	CARD16	1306.3333333333333
3	CARNS1	345.0
3	CASP4	3612.1666666666665
3	CASP8AP2	1939.5
3	CATSPER3	3.0
3	CATSPERZ	2.333333333333333
3	CBLB	2737.6666666666665
3	CC2D2A	191.66666666666663
3	CCDC107	529.0
3	CCDC13	8.5
3	CCDC17	5.833333333333333
3	CCDC18	482.6666666666667
3	CCDC184	23.33333333333333
3	CCDC28A	1130.0
3	CCDC81	213.66666666666663
3	CCNI2	0.8333333333333334
3	CCNL1	6098.333333333333
3	CCNY	664.5
3	CCNYL1	121.5
3	CD1C	2.1666666666666665
3	CD33	1082.8333333333333
3	CD36	47.5
3	CD46	2775.0
3	CD7	2658.6666666666665
3	CD74	46706.16666666666
3	CD79B	631.3333333333334
3	CD82	11793.0
3	CDC6	11.5
3	CDC73	885.1666666666666
3	CDH23	45.833333333333336
3	CDH26	3.6666666666666665
3	CDH6	38.16666666666666
3	CDK2AP2	1093.6666666666667
3	CDPF1	412.8333333333333
3	CELA2B	4.833333333333333
3	CELA3B	25.0
3	CELSR2	7.0
3	CERS6	508.8333333333333
3	CES4A	105.0
3	CFAP54	599.6666666666666
3	CHAC2	109.66666666666669
3	CHADL	2.5
3	CHCHD3	1124.6666666666667
3	CHEK2P2	17.333333333333332
3	CHRM4	0.6666666666666666
3	CHRNB1	1055.8333333333333
3	CHST12	827.6666666666666
3	CIB2	11.333333333333334
3	CISH	104.5
3	CKB	1.6666666666666667
3	CKMT2	67.5
3	CLDN20	1.6666666666666667
3	CLEC4A	41.66666666666666
3	CLEC4C	9.833333333333334
3	CLEC4D	1.3333333333333333
3	CLEC4E	3.1666666666666665
3	CLEC9A	11.666666666666666
3	CLIC6	3.333333333333333
3	CLK2	345.3333333333333
3	CLRN1	0.6666666666666666
3	CLSTN1	431.3333333333333
3	CLSTN3	2207.333333333333
3	CLUAP1	1530.5
3	CMAS	237.33333333333331
3	CMTM6	4507.0
3	CMTR1	461.1666666666667
3	CNIH1	2903.6666666666665
3	CNIH4	1443.5
3	CNNM1	12.166666666666666
3	CNNM4	290.8333333333333
3	CNR2	1170.8333333333333
3	COA6	575.8333333333334
3	COLQ	393.5
3	COMMD9	2576.333333333333
3	COQ5	629.6666666666666
3	CPM	373.1666666666667
3	CPNE2	32.666666666666664
3	CPNE8	567.5
3	CPNE9	1.0
3	CPO	1.6666666666666667
3	CPT1B	318.6666666666667
3	CR1	132.33333333333334
3	CRBN	5734.333333333333
3	CRHR2	3.333333333333333
3	CRTC2	2583.333333333333
3	CS	4094.0
3	CSF1	59.333333333333336
3	CSNK1E	578.0
3	CTNNAL1	12.0
3	CTSH	2494.333333333333
3	CTSV	33.0
3	CTTN	22.5
3	CTTNBP2NL	150.83333333333334
3	CUL9	378.0
3	CWC25	2573.1666666666665
3	CYBA	103.83333333333331
3	CYBRD1	266.1666666666667
3	CYGB	17.333333333333332
3	CYP2D7	15.166666666666666
3	CYP2T1P	135.5
3	CYP4B1	18.5
3	CYP4F22	304.5
3	CYP8B1	31.33333333333333
3	DAPK3	22.666666666666668
3	DBN1	35.166666666666664
3	DBNDD2	139.16666666666666
3	DCAF10	667.5
3	DCC	49.5
3	DCTD	1108.3333333333333
3	DDA1	1083.3333333333333
3	DDX11L2	8.333333333333334
3	DDX41	1346.0
3	DDX56	1530.5
3	DENND2A	275.8333333333333
3	DENND6B	735.3333333333334
3	DEXI	223.83333333333331
3	DHX33	293.8333333333333
3	DLAT	390.0
3	DLG4	186.33333333333331
3	DMBX1	29.83333333333333
3	DMKN	257.8333333333333
3	DNAH14	357.5
3	DNAI2	2.6666666666666665
3	DNAJA3	1185.3333333333333
3	DNAJB13	35.666666666666664
3	DNER	2.0
3	DNMBP	184.83333333333331
3	DOC2A	125.33333333333331
3	DOHH	9.5
3	DOK2	639.0
3	DPF1	22.0
3	DSCC1	16.0
3	DUS3L	108.33333333333331
3	DUSP5	140.5
3	DYDC2	4.166666666666667
3	DYNLRB2	5.666666666666667
3	DYRK4	499.8333333333333
3	DYSF	1612.5
3	ECHDC1	1193.0
3	ECI2	1183.8333333333333
3	ECSIT	226.33333333333331
3	EFNA4	57.833333333333336
3	ELAVL2	17.0
3	ELF3	80.5
3	ELOVL6	8064.333333333333
3	EMB	784.6666666666666
3	EMID1	57.5
3	ENG	601.1666666666666
3	EP400	527.5
3	EPC2	208.66666666666663
3	EPHA3	0.6666666666666666
3	EPHX3	0.8333333333333334
3	EPPIN	28.83333333333333
3	ERICH6	70.33333333333333
3	ERICH6B	30.5
3	ESPN	44.66666666666666
3	ETNK1	3194.333333333333
3	EXOC4	1549.0
3	EXOSC2	1351.0
3	EXOSC8	2862.833333333333
3	EXOSC9	613.1666666666666
3	F10	1.0
3	F2R	614.0
3	F2RL1	30.83333333333333
3	FADS1	212.0
3	FADS3	228.16666666666663
3	FAM110A	65.5
3	FAM110D	97.66666666666669
3	FAM133CP	28.5
3	FAM13C	3.0
3	FAM161A	163.16666666666666
3	FAM20A	7.333333333333333
3	FAM220A	45.0
3	FAM83A	33.666666666666664
3	FANCE	182.0
3	FAR2P2	43.66666666666666
3	FBF1	67.5
3	FBP1	257.5
3	FBXL16	44.66666666666666
3	FBXO21	1297.3333333333333
3	FBXO24	54.0
3	FBXW8	525.1666666666666
3	FCGR3A	5.166666666666667
3	FEZ1	125.83333333333331
3	FEZF2	1.3333333333333333
3	FFAR1	17.666666666666668
3	FITM1	9.166666666666666
3	FKBP5	4328.666666666667
3	FKBP9	295.0
3	FLG	1.3333333333333333
3	FLG2	44.833333333333336
3	FLT4	18.666666666666668
3	FNDC10	9.333333333333334
3	FNIP1	921.0
3	FOCAD	545.8333333333334
3	FRMD4A	207.16666666666663
3	FRMD5	42.333333333333336
3	FRMPD2B	1.1666666666666667
3	FSBP	238.5
3	FSTL1	35.5
3	GABPA	527.0
3	GABPB2	1351.6666666666667
3	GADD45GIP1	83.83333333333333
3	GALK1	40.833333333333336
3	GATB	418.5
3	GBA	953.8333333333334
3	GCH1	178.5
3	GCNT3	165.16666666666666
3	GDE1	1525.8333333333333
3	GDF11	467.3333333333333
3	GFRAL	11.833333333333334
3	GGT5	128.16666666666666
3	GIGYF1	2360.6666666666665
3	GIN1	356.0
3	GINS2	272.5
3	GINS4	326.0
3	GIPC2	4.833333333333333
3	GIPC3	10.333333333333334
3	GJA1	4.333333333333333
3	GLDN	4.0
3	GMFG	6148.5
3	GNA12	198.5
3	GNG4	153.66666666666666
3	GNL2	1916.6666666666667
3	GNPDA2	470.0
3	GOLGA6L5P	20.666666666666668
3	GOT1	1033.8333333333333
