H3K27ac_count	Gene_Name	Mean_Gene_Expression
0	MKNK1	1291.75
0	MLANA	643.0
0	MLF2	2091.5
0	MMP19	6.5
0	MNAT1	271.75
0	MNDA	12.5
0	MOCS2	323.0
0	MORC2	1242.5
0	MORF4L1	3921.5
0	MORF4L2	672.25
0	MORN3	475.25
0	MPC1	149.0
0	MPDU1	883.25
0	MPRIP	2047.0
0	MR1	1027.5
0	MRPL19	286.5
0	MRPL23	303.75
0	MRPL3	2711.5
0	MRPL33	154.75
0	MRPL35	754.5
0	MRPL36	353.75
0	MRPL37	1194.0
0	MRPL4	1866.75
0	MRPL53	341.0
0	MRPS18A	190.0
0	MRPS21	1952.75
0	MRPS28	248.5
0	MRPS33	546.5
0	MSANTD3	332.25
0	MSMO1	1804.0
0	MSRA	143.0
0	MT1F	64.5
0	MT1G	20.25
0	MT1H	2.25
0	MTERF1	1213.25
0	MTG1	675.75
0	MTMR10	1418.25
0	MTMR11	20.75
0	MTMR14	1631.5
0	MTMR4	1370.0
0	MTMR9	1125.5
0	MTOR	2551.25
0	MTPN	1514.25
0	MTR	4114.25
0	MTRNR2L1	1079828.25
0	MTRNR2L3	95695.25
0	MUC1	114.0
0	MUC16	37.5
0	MUS81	609.75
0	MVB12B	107.25
0	MXI1	1340.0
0	MYCL	5.75
0	MYEOV	14.75
0	MYH3	373.75
0	MYH9	13547.75
0	MYL6B	159.25
0	MYLK4	47.0
0	MYLPF	7.75
0	MYO18A	3042.25
0	MYO1C	393.0
0	MYO5A	1996.25
0	MYOM1	126.75
0	MYOM2	31.0
0	NAB1	843.75
0	NABP1	3350.75
0	NAF1	928.25
0	NAGK	1007.75
0	NANOS3	1.25
0	NASP	5770.75
0	NAT10	4291.5
0	NATD1	245.0
0	NAV2	84.5
0	NBN	652.5
0	NCF2	171.0
0	NCKAP1L	5968.75
0	NCR3	110.5
0	NDFIP2	1197.75
0	NDUFAF3	1748.0
0	NDUFAF6	544.75
0	NDUFB8	1521.0
0	NDUFS5	523.75
0	NEIL3	207.25
0	NEK7	1005.0
0	NEK8	262.0
0	NEK9	1831.25
0	NELFCD	1442.75
0	NEMP2	626.75
0	NEURL3	14.25
0	NFAM1	94.25
0	NFAT5	4044.5
0	NFIL3	479.75
0	NFIX	629.0
0	NFKBIA	6508.5
0	NFKBIL1	55.25
0	NFYA	1455.0
0	NFYC	1700.75
0	NGDN	744.5
0	NIN	5619.0
0	NINJ2	96.0
0	NIPA2	3017.25
0	NKG7	744.5
0	NLE1	628.75
0	NMD3	1122.25
0	NMUR1	88.75
0	NOD1	150.25
0	NOG	98.0
0	NOL11	1689.5
0	NOL12	735.75
0	NOL7	4903.25
0	NONO	17321.0
0	NOP10	884.25
0	NOP2	665.5
0	NOSTRIN	79.75
0	NPHP3	1714.25
0	NPM3	472.25
0	NPR2	92.25
0	NPRL2	489.0
0	NPTX2	1.5
0	NPW	4.25
0	NR1I3	240.75
0	NR3C1	1596.75
0	NRBF2	568.25
0	NRDE2	2039.25
0	NRGN	16.5
0	NRN1L	19.0
0	NRSN2	71.75
0	NT5C3A	262.25
0	NTMT1	238.5
0	NTPCR	344.5
0	NTSR1	7.0
0	NUAK2	313.75
0	NUDT10	14.0
0	NUDT13	230.5
0	NUDT17	90.75
0	NUDT2	219.75
0	NUDT3	3823.25
0	NUDT4	6197.75
0	NUFIP2	6896.0
0	NUMB	3052.75
0	NUP107	1863.75
0	NUP160	1941.75
0	NUP210L	26.75
0	NUP43	1776.25
0	NUP58	1736.25
0	OARD1	774.75
0	OAS2	2259.75
0	OAZ3	107.25
0	OCIAD1	1443.75
0	ODF3	33.5
0	OGG1	857.0
0	OMA1	364.25
0	OMG	67.0
0	OPA3	2108.0
0	OPTN	1767.0
0	OR10AD1	34.75
0	OR10G3	1242.75
0	OR10H1	496.5
0	OR10J1	92.5
0	OR14J1	1588.0
0	OR1I1	563.75
0	OR1J1	7.25
0	OR1J2	2.5
0	OR1L8	14.25
0	OR2A5	253.25
0	OR2AG2	92.5
0	OR2C1	2.5
0	OR2M4	164.5
0	OR2V1	21.0
0	OR52I2	6.25
0	OR52K1	92.0
0	OR5A2	353.0
0	OR5K2	1.5
0	OR5T2	3.75
0	OR8J3	47.75
0	ORC6	18576.25
0	OSBPL3	1745.0
0	OSGIN2	293.0
0	OTOA	44.25
0	OTUB1	1287.0
0	OTUB2	203.25
0	OTUD6B	1478.0
0	OXSM	96.25
0	P2RX7	302.5
0	P2RY13	10.0
0	P2RY14	38.5
0	PACRGL	289.75
0	PACSIN3	98.75
0	PAFAH1B2	2652.5
0	PAFAH2	490.0
0	PAG1	4945.5
0	PAGR1	217.0
0	PAIP2	1312.0
0	PAK1	484.25
0	PAK2	4912.0
0	PALM3	28.25
0	PAM	444.0
0	PAN2	1301.0
0	PANK2	1431.75
0	PAQR8	1236.0
0	PARK7	2969.25
0	PARN	1835.25
0	PARP15	2800.0
0	PARP16	260.75
0	PARP8	2541.0
0	PARS2	75.5
0	PARVG	805.25
0	PAX8	136.75
0	PAXIP1	1378.5
0	PBLD	323.25
0	PBXIP1	1215.5
0	PCBD2	553.0
0	PCDH1	7.0
0	PCDHA9	195.5
0	PCDHB11	39.0
0	PCDHB16	95.5
0	PCDHB2	37.0
0	PCDHB9	159.25
0	PCDHGA1	42.5
0	PCDHGA10	30.0
0	PCDHGA11	17.0
0	PCDHGA12	3.0
0	PCDHGA4	3.25
0	PCDHGA5	79.5
0	PCDHGA9	21.5
0	PCDHGB1	7.75
0	PCDHGB2	8.0
0	PCDHGB3	18.25
0	PCDHGC4	28.5
0	PCK2	1615.5
0	PCYOX1L	533.5
0	PDCD10	6193.0
0	PDCD1LG2	4.0
0	PDCL	505.75
0	PDE11A	311.5
0	PDE4D	2370.0
0	PDIA4	1631.25
0	PDS5A	4558.75
0	PDSS1	286.75
0	PEA15	2002.0
0	PELI1	1029.5
0	PELP1	1794.0
0	PERP	42.75
0	PES1	1687.25
0	PEX2	544.5
0	PEX26	5867.5
0	PEX5	629.25
0	PFDN1	561.25
0	PFDN5	1802.0
0	PFKFB3	1307.75
0	PGGT1B	1727.75
0	PHACTR2	6413.5
0	PHACTR4	4063.0
0	PHC2	267.25
0	PHF1	1129.0
0	PHF10	1418.25
0	PHF14	1381.0
0	PHF20L1	2808.0
0	PHGDH	611.0
0	PHGR1	7.5
0	PHTF2	1070.75
0	PHYHD1	86.25
0	PI16	85.25
0	PIANP	100.25
0	PIAS1	3456.5
0	PICALM	4904.5
0	PIFO	3.25
0	PIGH	577.25
0	PIGK	162.25
0	PIGS	1236.0
0	PIGT	3581.5
0	PIGZ	29.25
0	PIK3C2B	1313.75
0	PIK3C3	1902.5
0	PIN1	605.0
0	PINK1	1322.0
0	PIP5K1A	4006.5
0	PITPNC1	1104.75
0	PKD1L1	261.75
0	PKD1L3	15.0
0	PKD2L2	219.25
0	PKHD1	3.5
0	PKIA	289.25
0	PLA2G12A	372.0
0	PLCB1	302.0
0	PLCG1	4002.25
0	PLEKHA1	2083.25
0	PLEKHA2	2483.25
0	PLEKHB1	366.75
0	PLEKHM3	962.75
0	PLIN2	731.5
0	PLN	218.75
0	PLSCR1	162.25
0	PLXNA2	5.25
0	PM20D2	1167.0
0	PMEPA1	87.0
0	PMF1-BGLAP	17.0
0	PMP2	7.0
0	PNISR	6305.0
0	PNMA1	637.5
0	PNN	5071.5
0	PNO1	2066.5
0	PNOC	4.75
0	PNP	2140.0
0	PNPLA1	112.5
0	POLB	562.5
0	POLD4	590.5
0	POLE4	346.75
0	POLQ	201.75
0	POLR1E	711.75
0	POMT1	536.25
0	POP5	616.5
0	POT1	378.75
0	POU6F1	413.75
0	PPA1	3433.75
0	PPARD	1437.0
0	PPCDC	172.0
0	PPFIA1	1462.75
0	PPFIBP1	406.0
0	PPIE	820.75
0	PPIG	2519.5
0	PPIH	198.0
0	PPIP5K2	1238.0
0	PPM1B	1878.0
0	PPM1G	3614.25
0	PPM1M	1154.75
0	PPP1R11	1812.75
0	PPP1R12B	1245.0
0	PPP1R15A	1706.25
0	PPP1R8	632.75
0	PPP2R5A	493.25
0	PPP4R2	1186.25
0	PPP6R2	608.25
0	PPTC7	5015.0
0	PRCD	11.0
0	PRDM15	792.75
0	PRDM8	252.0
0	PREPL	2203.25
0	PRIM2	464.5
0	PRKCQ	830.25
0	PRKCSH	2635.5
0	PRMT9	221.25
0	PRND	178.5
0	PROC	9.0
0	PRPF18	591.75
0	PRPF19	1858.5
0	PRPF3	2770.0
0	PRPF31	597.5
0	PRPF38B	6156.5
0	PRPF39	625.0
0	PRPF4B	5820.5
0	PRR13	2911.75
0	PRR5L	478.25
0	PRR7	25.75
0	PRSS12	155.0
0	PRUNE2	11.0
0	PSD4	12652.0
0	PSIP1	4518.5
0	PSMA6	2509.5
0	PSMB10	1794.25
0	PSMB2	3422.0
0	PSMB3	595.5
0	PSMB6	811.75
0	PSMC3IP	348.0
0	PSMC4	1660.25
0	PSMC6	1404.75
0	PSRC1	8.25
0	PTBP3	11492.25
0	PTGR1	364.25
0	PTGR2	824.5
0	PTK2	1052.5
0	PTMS	415.75
0	PTP4A2	3644.5
0	PTPN22	1202.5
0	PTPN4	1462.5
0	PTPN6	4193.5
0	PTPN7	4570.25
0	PTPRC	30713.5
0	PTPRE	848.25
0	PTPRK	249.75
0	PTPRO	15.5
0	PTS	152.5
0	PUM2	4877.5
0	PVRIG	273.25
0	PYGO2	576.75
0	PYHIN1	1279.5
0	PYM1	407.25
0	PYROXD1	1289.75
0	QKI	5014.75
0	QSOX1	343.75
0	R3HDM2	5035.25
0	RAB1A	3453.5
0	RAB27A	3037.75
0	RAB27B	8.5
0	RAB29	733.25
0	RAB2A	805.0
0	RAB33B	635.25
0	RAB37	596.75
0	RAB3GAP1	1370.0
0	RAB5B	2230.25
0	RAB8A	3159.0
0	RAB8B	4019.5
0	RAB9A	87.5
0	RABEPK	635.25
0	RABGAP1	798.0
0	RABGGTA	642.5
0	RABGGTB	3657.0
0	RABIF	650.0
0	RABL6	1510.0
0	RAD17	673.75
0	RAD21	6172.75
0	RAD51	178.0
0	RAD51C	1359.0
0	RAE1	499.25
0	RAG1	1.75
0	RALY	1486.25
0	RAMP3	3.75
0	RANBP9	1914.25
0	RAP1B	3617.25
0	RAP2B	1988.25
0	RAP2C	3043.0
0	RAPGEF1	3387.75
0	RASA1	872.0
0	RASAL1	34.25
0	RASAL3	2482.75
0	RASGEF1B	1034.75
0	RASGRP1	3582.0
0	RASIP1	10.25
0	RASSF4	49.5
0	RASSF5	5304.0
0	RBBP4	2303.0
0	RBBP8	760.25
0	RBKS	65.0
0	RBM12B	910.5
0	RBM17	1434.0
0	RBM27	1676.0
0	RBM4	1911.75
0	RBM42	619.5
0	RBMS2	696.0
0	RBMX	3167.5
0	RBX1	752.5
0	RC3H2	2097.75
0	RCC2	2465.5
0	RCL1	1724.5
0	RCN2	2423.25
0	RDH11	486.25
0	RDH5	541.5
0	REEP4	210.25
0	REG4	7.5
0	REL	9642.0
0	RELT	365.25
0	RFT1	1223.75
0	RFX3	1178.5
0	RFX8	8.0
0	RGL2	423.5
0	RGS13	19.25
0	RGS14	450.5
0	RGS16	660.5
0	RGS5	30.75
0	RHBDF2	484.0
0	RHEBL1	13.75
0	RHOB	118.5
0	RIC1	825.75
0	RIC8B	439.5
0	RIMS2	172.25
0	RIPK2	201.25
0	RIPK3	379.5
0	RIT1	721.5
0	RLN2	10.5
0	RMDN1	738.5
0	RMI1	318.5
0	RMI2	435.0
0	RNASE6	9.0
0	RNASEH2A	563.25
0	RNASEH2B	2391.25
0	RNASEK	745.75
0	RNASEL	289.75
0	RNF103	1368.0
0	RNF111	1076.75
0	RNF125	2745.0
0	RNF144A	1407.25
0	RNF144B	70.0
0	RNF181	212.25
0	RNF182	2.0
0	RNF183	9.25
0	RNF2	1354.25
0	RNF43	1589.25
0	RNF6	894.75
0	RNF7	590.0
0	RNFT2	598.0
0	RNGTT	1112.25
0	RNH1	1068.5
0	RNPEP	230.0
0	RP1L1	369.0
0	RPL10A	11894.0
0	RPL13	6315.5
0	RPL19	19137.25
0	RPL24	4377.25
0	RPL27A	5895.5
0	RPL29	2421.5
0	RPL34	5250.25
0	RPL39	1179.25
0	RPL41	63205.0
0	RPL6	23146.75
0	RPL7A	11013.0
0	RPL7L1	6611.25
0	RPLP1	8925.75
0	RPS10-NUDT3	8305.25
0	RPS12	7762.0
0	RPS15A	8172.5
0	RPS19	5223.0
0	RPS19BP1	594.5
0	RPS20	4294.0
0	RPS21	1684.25
0	RPS27	7741.75
0	RPS6	18709.0
0	RPS9	8577.0
0	RPSA	9454.5
0	RRAGA	992.75
0	RRP12	2000.75
0	RRP15	5829.75
0	RRS1	566.5
0	RSAD2	217.5
0	RSBN1	1929.5
0	RSBN1L	2042.75
0	RSC1A1	212.5
0	RSL1D1	7682.0
0	RSPH9	84.0
0	RSRC1	718.0
0	RTCB	908.25
0	RTN2	15.5
0	RTN3	1455.5
0	RTTN	2727.25
0	RUBCN	3310.75
0	RUNX1	4233.5
0	RUNX2	6535.5
0	RWDD3	48.75
0	RXFP4	52.5
0	RYK	1121.25
0	S100A10	1114.0
0	S100A11	3460.75
0	S100A4	228.5
0	S100A5	13.5
0	S100A9	4.75
0	S1PR5	50.0
0	SAAL1	953.75
0	SACM1L	1821.5
0	SALL2	74.75
0	SAMD13	5.0
0	SAMD4A	281.75
0	SAMHD1	10999.0
0	SAMM50	1638.0
0	SAP18	852.25
0	SART3	3865.25
0	SASH3	1628.0
0	SAXO1	72.0
0	SBF2	1552.0
0	SBNO2	1196.25
0	SCAI	2333.25
0	SCAMP2	2938.5
0	SCFD1	969.0
0	SCG3	93.5
0	SCN2A	84.5
0	SCN2B	66.75
0	SDAD1	479.75
0	SEC11A	1432.5
0	SEC11C	363.75
0	SEC14L1	876.5
0	SEC24C	1889.0
0	SEC24D	2403.75
0	SEC61G	177.0
0	SELE	4.25
0	SELPLG	5435.75
0	SENP3	736.5
0	SENP6	2797.0
0	SERBP1	42077.75
0	SERF2	2495.75
0	SERPINB10	200.5
0	SERPINI1	19.0
0	SERTAD1	329.0
0	SERTAD2	1514.25
0	SETBP1	63.5
0	SETD9	56.0
0	SETDB1	1418.75
0	SETDB2	1140.0
0	SF3B6	250.25
0	SFMBT2	1774.5
0	SFRP5	1.25
0	SFT2D1	278.0
0	SGK1	1278.25
0	SGO2	444.25
0	SH2B1	390.0
0	SH2D1A	385.75
0	SH2D1B	12.5
0	SH2D2A	2891.5
0	SH2D6	37.25
0	SH2D7	2.25
0	SH3BP5	1609.0
0	SH3KBP1	14088.75
0	SHQ1	843.5
0	SIAE	852.25
0	SIDT2	1356.75
0	SIK3	2059.25
0	SIKE1	790.25
0	SIRPB1	154.5
0	SIRPD	4.5
0	SIRPG	971.25
0	SIRT1	843.5
0	SIRT4	6.75
0	SIX5	21.25
0	SKAP1	1497.5
0	SLA	4581.5
0	SLC13A4	215.0
0	SLC14A1	422.5
0	SLC15A3	78.75
0	SLC16A11	15.25
0	SLC17A4	8.5
0	SLC17A5	292.0
0	SLC17A7	55.75
0	SLC17A9	261.25
0	SLC1A2	543.25
0	SLC22A5	721.25
0	SLC22A9	76.0
0	SLC23A1	82.25
0	SLC23A2	1668.0
0	SLC25A24	296.25
0	SLC26A10	9.25
0	SLC27A4	259.25
0	SLC27A5	964.75
0	SLC29A3	173.0
0	SLC2A13	147.25
0	SLC30A4	1616.25
0	SLC30A5	1713.0
0	SLC35C2	1025.0
0	SLC35D1	1281.5
0	SLC35E1	2777.25
0	SLC35E3	2986.0
0	SLC35E4	358.5
0	SLC35F5	846.75
0	SLC35G6	7.0
0	SLC37A1	434.0
0	SLC38A2	10246.25
0	SLC39A8	554.5
0	SLC43A1	319.75
0	SLC44A1	863.75
0	SLC45A4	236.0
0	SLC47A1	638.5
0	SLC4A8	557.5
0	SLC4A9	4.0
0	SLC5A9	4.5
0	SLC6A16	78.25
0	SLC9A2	8.25
0	SLC9A8	606.75
0	SLC9A9	305.0
0	SLC9B2	593.25
0	SLCO2B1	34.0
0	SLK	2599.0
0	SLMAP	3267.25
0	SLX4IP	597.75
0	SMARCA2	7030.25
0	SMARCAD1	1513.75
0	SMARCC1	10680.5
0	SMCO3	5.75
0	SMIM5	78.75
0	SMNDC1	829.25
0	SMYD2	946.25
0	SMYD5	468.0
0	SNAPC5	364.0
0	SNRPA	1494.5
0	SNRPA1	1636.25
0	SNRPB	665.25
0	SNRPB2	704.0
0	SNRPD2	1827.5
0	SNRPE	556.0
0	SNRPG	301.25
0	SNTA1	30.0
0	SNU13	232.25
0	SNX12	1063.25
0	SNX13	635.0
0	SNX18	549.25
0	SNX24	62.25
0	SNX6	957.0
0	SOGA3	3.75
0	SORT1	229.5
0	SOS1	2225.75
0	SOX2	24.75
0	SP100	3286.75
0	SP2	2298.75
0	SP4	5094.25
0	SP6	5.5
0	SPAG1	393.25
0	SPAG9	2340.25
0	SPATA25	6.25
0	SPATA4	3.0
0	SPATA9	9.0
0	SPATS2L	1209.5
0	SPC25	1236.75
0	SPCS2	560.25
0	SPCS3	2069.5
0	SPDL1	989.75
0	SPDYA	47.75
0	SPEF1	2.0
0	SPEF2	336.75
0	SPIN1	724.5
0	SPINK2	1.5
0	SPON2	270.5
0	SPRY1	558.75
0	SPRYD4	1711.75
0	SPSB1	428.0
0	SPSB2	209.25
0	SPTBN5	28.75
0	SPTLC2	1287.25
0	SRCAP	6338.0
0	SRPK2	609.75
0	SRSF12	201.75
0	SRSF5	15831.0
0	SRSF7	4726.75
0	SS18	2890.25
0	SSR1	3734.75
0	ST7	281.75
0	ST8SIA4	1597.0
0	STAC3	31.5
0	STAG2	2683.25
0	STAG3	506.25
0	STAM	1182.5
0	STAMBP	439.5
0	STAP1	56.0
0	STAT4	2237.0
0	STAU1	2688.0
0	STEAP1B	2.5
0	STIL	271.75
0	STIP1	6397.0
0	STK10	6809.0
0	STK11	401.5
0	STK17A	1653.25
0	STK31	155.5
0	STK38	2193.25
0	STPG2	8.75
0	STRADA	1447.5
0	STX3	300.0
0	STX6	909.5
0	STX7	556.0
0	SUB1	1215.5
0	SUCLG1	1203.25
0	SUCLG2	1039.5
0	SUDS3	697.0
0	SULT1E1	21.0
0	SUMF1	329.5
0	SUMO2	1669.25
0	SUMO4	44.25
0	SUN3	273.75
0	SUOX	511.25
0	SUPT16H	4260.5
0	SUPV3L1	1820.5
0	SUSD6	3659.75
0	SUV39H1	613.0
0	SYBU	2.5
0	SYNE2	9141.5
0	SYNE3	1936.25
0	SYNPO2	118.75
0	SYNPO2L	72.5
0	TAC4	195.0
0	TAF1	2600.0
0	TAF12	280.25
0	TAF2	1797.5
0	TAF4	736.5
0	TAF4B	656.5
0	TAF6L	215.75
0	TAF7	1600.25
0	TAMM41	468.75
0	TANK	850.25
0	TAPBP	25211.25
0	TAS2R5	18.75
0	TAX1BP1	2117.0
0	TBC1D7	237.75
0	TBXAS1	166.75
0	TCAIM	361.5
0	TCERG1	6924.75
0	TCF3	2590.75
0	TCF7	11007.5
0	TCFL5	194.25
0	TCP11L2	2214.0
0	TDRD7	232.75
0	TDRKH	270.75
0	TEDDM1	45.5
0	TEP1	1632.75
0	TERF1	815.5
0	TEX14	12.75
0	TFAM	2101.0
0	TFB1M	305.5
0	TFRC	6194.75
0	TG	47.75
0	TGFB1I1	69.75
0	TGM1	98.75
0	TGM4	14.0
0	THAP3	236.5
0	THEM4	2406.5
0	THEM5	63.75
0	THEMIS	716.75
0	THG1L	452.0
0	THNSL1	124.25
0	THNSL2	81.25
0	TIGD3	5.25
0	TIMM10B	709.5
0	TIMM23	1291.25
0	TINF2	1397.0
0	TIRAP	463.25
0	TJP2	450.25
0	TLCD1	100.25
0	TLDC2	1155.25
0	TLE3	4100.75
0	TLE4	2190.0
0	TLK1	9040.5
0	TLR1	145.5
0	TLR10	105.5
0	TM2D1	817.75
0	TM2D2	420.75
0	TM2D3	1660.0
0	TM9SF3	1198.0
0	TM9SF4	2384.75
0	TMA16	678.0
0	TMCO1	488.5
0	TMED10	2425.5
0	TMEM106A	883.25
0	TMEM106C	220.75
0	TMEM115	215.0
0	TMEM128	98.25
0	TMEM145	265.5
0	TMEM14A	160.0
0	TMEM14B	768.0
0	TMEM14C	176.0
0	TMEM156	516.25
0	TMEM159	204.25
0	TMEM160	78.75
0	TMEM161A	382.25
0	TMEM161B	1104.0
0	TMEM18	1618.75
0	TMEM183A	1604.5
0	TMEM184C	1141.75
0	TMEM209	2306.25
0	TMEM230	922.75
0	TMEM241	490.25
0	TMEM245	2435.5
0	TMEM254	349.25
0	TMEM263	2040.75
0	TMEM67	712.5
0	TMEM68	708.25
0	TMEM70	188.0
0	TMEM87B	275.75
0	TMEM92	12.0
0	TMEM98	180.75
0	TMF1	1177.0
0	TMOD3	2666.5
0	TMPRSS13	47.75
0	TMPRSS3	197.0
0	TMPRSS9	80.5
0	TMX4	1389.5
0	TNF	20943.0
0	TNFRSF10B	981.75
0	TNFRSF14	1389.75
0	TNFRSF1B	4228.5
0	TNFSF10	671.0
0	TNFSF4	43.25
0	TNFSF8	4737.0
0	TNIK	1602.75
0	TNIP3	1266.75
0	TNK2	70.5
0	TNNC2	4.5
0	TNRC6A	2354.5
0	TOMM6	1383.75
0	TOMM7	439.0
0	TOPORS	550.0
0	TOR1AIP1	2180.5
0	TOR1AIP2	5649.75
0	TOR3A	364.25
0	TP53BP2	3141.0
0	TP53I3	107.75
0	TP53TG5	57.5
0	TPBGL	14.25
0	TPD52	1089.5
0	TPH1	334.75
0	TPK1	299.0
0	TPM2	572.0
0	TPPP2	2.75
0	TPX2	207.25
0	TRA2A	1860.25
0	TRAF3	3634.0
0	TRAF3IP3	3142.25
0	TRAF7	720.5
0	TRAIP	70.0
0	TRAM1	2591.5
0	TRAPPC3	258.75
0	TRIB2	1123.0
0	TRIM24	3311.75
0	TRIM33	1923.25
0	TRIM34	170.75
0	TRIM35	771.0
0	TRIM38	2108.25
0	TRIM45	97.0
0	TRIM56	6807.5
0	TRIP10	209.0
0	TRIP12	15994.25
0	TRMT11	856.75
0	TRNT1	849.0
0	TRPM3	51.5
0	TRPM5	11.25
0	TRPM8	98.0
0	TRPV2	566.0
0	TSC22D4	439.5
0	TSEN2	570.25
0	TSHR	313.75
0	TSNAX	886.0
0	TSPAN15	8.25
0	TSPAN16	3.25
0	TSPAN3	911.75
0	TSPAN5	614.75
0	TSSK2	4.5
0	TSSK4	327.25
0	TTC17	3999.0
0	TTC21B	923.5
0	TTC30A	39.0
0	TTC32	200.5
0	TTC39B	5020.75
0	TTC5	298.25
0	TTLL11	64.25
0	TUBB1	68.75
0	TUBD1	1217.75
0	TUFT1	393.0
0	TULP2	4.25
0	TULP4	3492.75
0	TWF1	386.5
0	TWF2	340.25
0	TWISTNB	348.5
0	TXK	1004.5
0	TXNDC15	1210.25
0	TXNDC16	74.25
0	TXNRD1	1846.5
0	TYK2	975.25
0	U2SURP	2671.25
0	UBA1	8898.25
0	UBA3	3157.25
0	UBAP2	6686.0
0	UBB	2854.25
0	UBE2D1	246.5
0	UBE2D3	40025.5
0	UBE2E1	2252.25
0	UBE2L6	2028.75
0	UBE2V1	5636.5
0	UBE3A	1412.25
0	UBL3	634.25
0	UBL7	951.5
0	UBLCP1	1637.25
0	UBQLN1	7508.5
0	UBR1	1600.25
0	UBXN2B	592.0
0	UBXN8	247.0
0	UCK2	2032.0
0	UGGT1	4477.0
0	UGP2	1697.0
0	UHMK1	5780.75
0	ULBP2	6.0
0	UPK2	10.0
0	URI1	1355.25
0	USP13	601.75
0	USP2	29.75
0	USP22	4811.5
0	USP24	5706.25
0	USP33	3837.5
0	USP49	800.75
0	USP54	654.25
0	UST	413.5
0	UTP14A	3024.25
0	UTP14C	520.75
0	UTP20	2293.75
0	UTP23	418.0
0	UTRN	3685.25
0	UVSSA	1779.0
0	VAMP8	198.25
0	VAPA	2586.75
0	VAV3	448.25
0	VBP1	435.5
0	VIM	5958.5
0	VIPAS39	454.75
0	VIPR1	182.25
0	VPS13A	1386.75
0	VPS13D	3430.5
0	VPS26A	507.25
0	VPS33A	1733.75
0	VPS4B	2845.25
0	VPS53	5050.5
0	VSIG2	7.25
0	WAPL	2761.0
0	WASL	340.75
0	WBP1	957.5
0	WBP4	531.25
0	WDR1	3943.25
0	WDR18	311.0
0	WDR19	905.25
0	WDR26	4634.25
0	WDR38	12.5
0	WDR44	784.75
0	WDR60	1264.5
0	WDR75	1690.5
0	WDR82	5382.0
0	WDR92	457.5
0	WEE2	4.0
0	WIZ	629.75
0	WNT1	12.5
0	WNT10A	38.25
0	WNT5B	1.0
0	WNT7A	235.75
0	WNT8B	13.25
0	WSB1	3352.0
0	XBP1	656.75
0	XCL1	268.25
0	XIRP1	315.75
0	XRN2	1835.0
0	XYLB	898.0
0	YBX1	57087.0
0	YES1	823.0
0	YIPF4	3497.5
0	YIPF7	1.25
0	YJEFN3	250.0
0	YLPM1	4570.25
0	YOD1	300.0
0	YPEL2	782.0
0	YTHDC1	14022.25
0	YWHAE	10855.0
0	YWHAG	5546.0
0	ZACN	413.75
0	ZAP70	3819.25
0	ZBED4	742.25
0	ZBED6CL	148.75
0	ZBP1	528.0
0	ZBTB2	541.0
0	ZBTB24	1053.25
0	ZBTB26	175.75
0	ZBTB3	461.0
0	ZBTB33	1681.25
0	ZBTB34	230.25
0	ZBTB41	279.5
0	ZBTB6	537.75
0	ZBTB7B	1764.25
0	ZBTB9	75.25
0	ZC3H10	395.5
0	ZC3H12D	4225.5
0	ZC3H13	5074.25
0	ZC3H15	1792.75
0	ZC3H4	1443.75
0	ZC4H2	598.0
0	ZCCHC8	1844.75
0	ZDHHC2	833.25
0	ZDHHC6	983.75
0	ZFAND2B	505.25
0	ZFAND3	504.5
0	ZFAND5	1122.75
0	ZFP30	467.0
0	ZFP90	1596.25
0	ZFP92	134.0
0	ZFYVE19	242.25
0	ZG16	59.25
0	ZIC5	1.25
0	ZKSCAN8	1365.25
0	ZMAT3	962.0
0	ZMPSTE24	728.25
0	ZMYM4	1533.25
0	ZNF107	1087.5
0	ZNF12	551.75
0	ZNF138	327.5
0	ZNF148	1223.75
0	ZNF169	1002.0
0	ZNF175	716.75
0	ZNF20	62.75
0	ZNF222	25.5
0	ZNF226	330.75
0	ZNF230	460.25
0	ZNF235	107.75
0	ZNF248	264.25
0	ZNF253	787.0
0	ZNF254	408.5
0	ZNF280D	787.75
0	ZNF281	541.75
0	ZNF292	4158.75
0	ZNF302	390.75
0	ZNF317	1072.25
0	ZNF318	671.0
0	ZNF319	490.25
0	ZNF326	1445.25
0	ZNF362	880.5
0	ZNF37A	2910.75
0	ZNF384	3309.75
0	ZNF385A	198.0
0	ZNF397	2282.25
0	ZNF426	1048.75
0	ZNF449	52.75
0	ZNF451	2260.75
0	ZNF491	33.5
0	ZNF501	56.75
0	ZNF502	39.75
0	ZNF548	1303.75
0	ZNF549	409.5
0	ZNF551	868.75
0	ZNF569	112.25
0	ZNF572	12.0
0	ZNF574	458.5
0	ZNF580	571.0
0	ZNF586	602.0
0	ZNF593	189.75
0	ZNF605	587.0
0	ZNF609	4011.0
0	ZNF616	307.0
0	ZNF628	113.0
0	ZNF652	1349.5
0	ZNF680	152.25
0	ZNF681	493.0
0	ZNF684	155.5
0	ZNF69	211.75
0	ZNF700	544.0
0	ZNF705A	2.75
0	ZNF706	454.25
0	ZNF716	450.5
0	ZNF720	364.75
0	ZNF726	658.25
0	ZNF746	1933.0
0	ZNF747	394.75
0	ZNF749	121.75
0	ZNF75D	225.5
0	ZNF763	18.5
0	ZNF772	295.0
0	ZNF774	441.25
0	ZNF776	433.5
0	ZNF782	236.25
0	ZNF784	110.0
0	ZNF79	182.25
0	ZNF793	2931.75
