ATAC_count	Gene_Name	Mean_Gene_Expression
1	LEMD3	1772.25
1	LLGL2	299.75
1	LMOD2	71.5
1	LRFN4	126.0
1	LRGUK	21.75
1	LRRC57	4346.0
1	LRRC73	3.25
1	LRRC75B	43.75
1	LUZP2	147.75
1	MAD1L1	274.5
1	MAGEH1	321.5
1	MAGI3	116.0
1	MAL2	3.0
1	MAN1A2	2697.75
1	MAP1LC3B2	52.75
1	MAP4	3179.25
1	MAST2	510.0
1	MBD3	911.75
1	MCM5	2370.25
1	MCM9	730.0
1	MCU	313.0
1	MDN1	6823.0
1	MECOM	193.75
1	MED12L	443.0
1	MED27	483.0
1	MEGF9	545.75
1	MGAT4C	897.0
1	MGAT4EP	49.0
1	MKRN3	79.75
1	MKRN9P	345.25
1	MKX	5.25
1	MLXIPL	335.0
1	MMP25	326.0
1	MN1	11.5
1	MON1A	346.0
1	MOSPD1	88.75
1	MPI	1206.5
1	MPP6	1144.75
1	MRPL41	221.75
1	MRPL48	867.25
1	MRPS10	2019.75
1	MS4A10	449.5
1	MTMR7	223.5
1	MUC20	307.5
1	MXD3	279.75
1	MYCBPAP	292.25
1	MYLK3	558.75
1	MYO5C	79.0
1	NAA20	240.25
1	NACA2	1.25
1	NACAD	4.5
1	NAT1	50.75
1	NCEH1	152.0
1	NCKIPSD	172.5
1	NCOA1	3478.5
1	NDST3	93.5
1	NDUFA12	609.25
1	NEXN	271.25
1	NFKBID	753.5
1	NIPSNAP1	448.75
1	NKRF	1168.75
1	NLK	1200.25
1	NOM1	2013.0
1	NOMO3	1130.25
1	NOS1	247.0
1	NOTCH4	217.5
1	NPIPB6	308.75
1	NPR3	7.0
1	NPTN	658.0
1	NRBP2	345.0
1	NRG1	3.5
1	NSMAF	754.0
1	NSUN7	1.5
1	NTN4	5.0
1	NUDT14	35.5
1	NUTM2G	125.75
1	OR2L1P	12.25
1	OR2L2	428.0
1	OR52B6	4.75
1	OR56A4	969.5
1	OSCP1	11.5
1	OSM	110.0
1	OSTM1	1018.0
1	P2RX6	70.75
1	P4HTM	444.0
1	PACRG	59.25
1	PAFAH1B1	6225.0
1	PALD1	14.75
1	PAPLN	286.75
1	PAQR4	69.25
1	PAQR5	71.25
1	PARD3B	8.0
1	PARP15	2800.0
1	PDE1A	31.0
1	PDIK1L	138.75
1	PDXDC1	1456.0
1	PEBP1	1896.75
1	PEPD	387.0
1	PHRF1	864.25
1	PHYKPL	1876.0
1	PIAS1	3456.5
1	PIGC	656.75
1	PIP5K1A	4006.5
1	PIPOX	201.5
1	PITPNA	1377.0
1	PITPNM3	10.5
1	PLA2G2D	46.25
1	PLA2G4D	109.75
1	PLD4	23.0
1	PLEKHA5	446.0
1	PLEKHD1	175.0
1	PLEKHF2	98.25
1	PLEKHG7	5.0
1	PLEKHH1	603.5
1	PLIN1	1.0
1	PLOD2	41.5
1	PLPPR3	36.75
1	PLXNA3	4085.75
1	PNPLA1	112.5
1	PNPLA2	721.75
1	PNPLA3	70.25
1	PNPLA4	128.25
1	PNPLA7	104.75
1	PODXL2	42.25
1	POM121C	16079.5
1	POTEC	50.5
1	PPP1R32	43.0
1	PPP2CB	485.0
1	PPP4C	1369.5
1	PRG2	20.0
1	PRH2	19.5
1	PRICKLE1	132.75
1	PRKAR2A	1969.25
1	PRR14	1191.75
1	PRR26	28.0
1	PRSS55	9.0
1	PTER	420.5
1	PTGER2	468.5
1	PTPN14	696.0
1	PTPRN	2.5
1	PVR	179.5
1	PYROXD2	276.0
1	QSOX2	625.75
1	RAB10	4760.25
1	RAB6A	2420.0
1	RAP1GAP	17.5
1	RAP1GDS1	1081.5
1	RASA4CP	1134.5
1	RASGRP4	391.75
1	RASL11A	9.0
1	RASSF9	139.25
1	RBM11	60.25
1	RBM15B	1255.75
1	RCN2	2423.25
1	RDH8	2.25
1	REC8	518.0
1	REV3L	4409.25
1	RFC2	998.0
1	RFX4	121.25
1	RGS18	12.75
1	RHBDL2	242.0
1	RILPL1	754.0
1	RNF8	2038.0
1	RNFT1	453.25
1	RPL18A	24131.0
1	RPL23AP87	202.25
1	RPL3	37951.0
1	RPLP2	22394.0
1	RRAGD	159.25
1	RSPH14	3.0
1	RUSC2	33.25
1	RWDD2B	383.25
1	RYR1	362.75
1	S100A8	5.75
1	S100Z	8.75
1	SALL4	60.0
1	SAMD8	1835.0
1	SCAP	1505.5
1	SCFD1	969.0
1	SCX	6.0
1	SDC3	38.5
1	SEC13	1567.0
1	SEMA3A	5.5
1	SEMA4F	312.75
1	SEMA5A	263.75
1	SERPINA1	10.0
1	SERPINB10	200.5
1	SERPINB2	11.75
1	SERPINE3	18.5
1	SETD2	7468.5
1	SFPQ	12591.75
1	SFXN1	5070.75
1	SH2D3A	1513.75
1	SH3BP2	1739.5
1	SH3RF1	28.25
1	SH3RF2	120.25
1	SHB	10.5
1	SKAP2	81.25
1	SLC17A4	8.5
1	SLC22A13	100.0
1	SLC24A3	1.25
1	SLC25A38	142.0
1	SLC26A3	5.0
1	SLC26A5	14.5
1	SLC35F1	93.0
1	SLC4A4	80.5
1	SLC52A3	50.0
1	SLC6A12	4.25
1	SLC9A8	606.75
1	SLC9A9	305.0
1	SMAP1	732.0
1	SMARCA1	8.5
1	SMCO4	165.5
1	SMG1P3	2022.75
1	SMIM10L2A	6.5
1	SMTNL1	111.75
1	SNCA	11.0
1	SNCAIP	24.25
1	SNRPC	396.75
1	SNX1	1689.25
1	SNX10	201.25
1	SNX11	1096.5
1	SOCS7	2385.25
1	SOGA1	301.5
1	SPARCL1	18.25
1	SPDYE5	783.0
1	SPIN4	78.5
1	SPINK1	67.25
1	SRP14	5550.75
1	SRPX2	24.75
1	SRRM5	40.0
1	SSBP3	1491.25
1	ST8SIA3	3.75
1	STAB1	7.25
1	STAG3L2	529.25
1	STK32A	6.25
1	STOM	762.0
1	STOX1	34.0
1	SVOPL	3.75
1	SYNC	20.75
1	SYNGR3	14.5
1	SYT1	7.5
1	SYT7	9.0
1	TAL1	111.75
1	TANGO2	1252.25
1	TAS1R1	9.0
1	TAS2R20	28.75
1	TBL1X	1032.25
1	TBR1	9.75
1	TBRG4	976.25
1	TCEAL3	67.25
1	TCF24	16.5
1	TCP11L1	263.5
1	TEAD2	21.25
1	TEX12	2.75
1	TFDP1	5091.0
1	TFEB	131.5
1	TGS1	1458.75
1	THBD	5.75
1	THOC2	2156.75
1	TIAF1	300.25
1	TLR3	148.5
1	TMC1	42.0
1	TMED6	26.75
1	TMEM150B	19.0
1	TMEM151B	11.5
1	TMEM17	678.0
1	TMEM232	31.25
1	TMEM38B	222.0
1	TMEM39B	370.5
1	TMTC4	461.25
1	TMUB1	165.0
1	TMX1	3032.0
1	TNFAIP8L3	450.75
1	TNFRSF10B	981.75
1	TNFRSF12A	14.75
1	TNNT2	95.0
1	TOLLIP	337.5
1	TOMM20	3786.75
1	TOP2B	1782.75
1	TOPBP1	1674.5
1	TPH2	403.75
1	TPO	157.5
1	TPPP	157.75
1	TRIM16L	342.25
1	TRIM25	3334.25
1	TRIM5	432.5
1	TRIM66	1052.5
1	TRPM6	326.75
1	TSPAN6	255.5
1	TSPAN9	10.25
1	TTF1	624.75
1	TTLL1	44.25
1	TTLL7	475.25
1	TTYH1	264.0
1	TUBA3D	53.75
1	TUBB4B	3358.0
1	TUSC2	145.75
1	TXLNA	2783.25
1	UBA7	1570.0
1	UBE2W	931.5
1	UBE3C	3648.5
1	UBR2	2409.5
1	UFL1	773.75
1	UHRF1BP1L	1411.5
1	UNC13B	64.5
1	UNC5B	9.0
1	UNC93B1	47.5
1	UNKL	913.25
1	USP43	2.0
1	USP7	3103.25
1	UTS2	24.25
1	VANGL1	275.25
1	VASH1	474.5
1	VASH2	282.5
1	VAV1	1621.25
1	VKORC1	225.75
1	VMA21	1719.25
1	VSTM5	20.0
1	VWA5B2	24.75
1	VWDE	9.5
1	WASHC1	439.5
1	WDR49	4.5
1	WDR76	878.25
1	WEE1	1580.5
1	WFIKKN1	3.75
1	WNT4	137.25
1	XPOT	9866.5
1	XRCC1	1252.75
1	YKT6	872.75
1	ZBED6CL	148.75
1	ZC3H3	698.5
1	ZFYVE9	186.25
1	ZMYND11	1986.5
1	ZMYND15	4.25
1	ZNF16	452.5
1	ZNF17	197.5
1	ZNF280C	694.5
1	ZNF316	591.75
1	ZNF34	91.0
1	ZNF428	113.25
1	ZNF462	169.25
1	ZNF486	373.25
1	ZNF500	322.5
1	ZNF513	148.25
1	ZNF517	104.0
1	ZNF555	263.5
1	ZNF581	211.25
1	ZNF662	275.75
1	ZNF696	123.25
1	ZNF7	1002.0
1	ZNF703	8.0
1	ZNF707	151.75
1	ZNF785	653.75
1	ZNF787	162.25
1	ZNF865	323.25
1	ZNF890P	66.0
1	ZNRF3	169.5
1	ZSWIM6	680.0
2	A2M	494.0
2	AARS2	619.0
2	ABCB10	510.0
2	ABHD11-AS1	8.25
2	ABLIM2	22.5
2	ACOT4	43.75
2	ACSF2	67.0
2	ACSS3	47.25
2	ACTL10	26.25
2	ACVRL1	22.5
2	ACY1	600.0
2	ADAMTS10	91.5
2	ADAMTS7	9.25
2	ADCY6	31.0
2	ADCYAP1R1	2.0
2	ADGB	97.0
2	ADGRL1	2487.25
2	ADH4	168.75
2	ADO	266.5
2	AFF3	1211.75
2	AGAP4	382.75
2	AIFM3	8.5
2	AKR1E2	56.5
2	ALDH5A1	830.0
2	ALKBH5	1569.5
2	ALOX12	90.75
2	ALOX15	30.0
2	ALOX15P1	352.75
2	ANGPTL2	5.75
2	ANGPTL4	74.0
2	ANKFN1	2.75
2	ANKLE1	909.5
2	ANKMY2	46.5
2	ANKRD13A	1521.25
2	ANKRD18B	34.75
2	ANKS6	369.25
2	ANO10	210.25
2	ANXA3	104.75
2	AP1S3	1380.5
2	AP2A2	1193.0
2	AP5S1	520.75
2	APOBEC2	17.75
2	APOBEC3D	1807.5
2	APOBEC3F	554.0
2	ARFGAP1	660.0
2	ARG2	215.25
2	ARGFX	6.0
2	ARHGAP28	860.75
2	ARHGAP32	330.75
2	ARHGAP4	924.75
2	ARL11	124.5
2	ARMCX2	31.25
2	ASB4	36.75
2	ASIC1	90.25
2	ASPG	23.25
2	ASPHD1	49.0
2	ATF1	1400.25
2	ATG7	1251.0
2	ATL2	942.25
2	ATP1B3	593.5
2	ATP2A2	6482.5
2	ATP6V0CP3	7.0
2	ATP8A1	1265.5
2	AWAT1	4.75
2	B4GALNT2	496.0
2	B4GALT7	407.5
2	BAIAP2L2	8.25
2	BANP	371.25
2	BBS1	449.25
2	BCAS4	1134.5
2	BCL2A1	249.75
2	BEND3P3	58.75
2	BHLHB9	126.25
2	BICD2	654.0
2	BIN2	2809.5
2	BIRC6	7656.25
2	BIRC6-AS2	23.75
2	BMP1	96.5
2	BMP3	151.25
2	BMP6	11.5
2	BMPR1B	8.25
2	BPTF	12220.0
2	BRPF1	1060.25
2	BTBD1	876.25
2	BTBD2	347.0
2	BTN2A3P	108.0
2	BTNL10	5.75
2	BZW2	1276.0
2	C10orf82	835.75
2	C11orf42	15.75
2	C15orf61	167.75
2	C17orf58	143.25
2	C1orf210	166.5
2	C20orf202	8.5
2	C22orf15	48.25
2	C2orf66	15.75
2	C2orf80	35.25
2	C3	928.25
2	C5orf60	28.5
2	C6orf62	2045.5
2	C7orf50	257.25
2	C8orf88	2.0
2	C9orf131	142.0
2	C9orf152	2.25
2	C9orf72	736.0
2	CA2	6.25
2	CACNA1B	4.25
2	CACNG8	333.75
2	CADM4	16.25
2	CAMK1D	2499.25
2	CAPRIN2	589.5
2	CARD19	490.75
2	CARS2	812.25
2	CASP7	286.0
2	CATSPER3	11.0
2	CBY3	1.75
2	CCDC144NL	7.75
2	CCDC168	19.0
2	CCDC17	165.75
2	CCDC171	284.5
2	CCDC28B	236.0
2	CCL3L3	380.75
2	CCL4	4073.5
2	CCNA2	143.0
2	CCND3	6089.25
2	CD248	67.0
2	CDC20B	182.5
2	CDCA7L	1410.25
2	CDK2AP2	1083.25
2	CDR2L	2.75
2	CDRT15L2	3.5
2	CDS1	5.5
2	CEP170B	127.0
2	CFAP206	25.25
2	CFHR1	122.0
2	CFHR2	842.25
2	CFHR3	2.75
2	CHAT	4.25
2	CHFR	1840.0
2	CHIAP2	4.25
2	CHMP6	104.25
2	CHRM5	82.5
2	CHRNE	16.5
2	CIT	385.0
2	CLDN19	13.75
2	CLDN6	11.25
2	CLNK	195.75
2	CMKLR1	9.5
2	CMYA5	6.75
2	CNBD2	158.75
2	CNGA1	70.5
2	CNIH3	69.0
2	CNN1	92.5
2	CNRIP1	1.5
2	CNTN1	37.0
2	COL23A1	17.25
2	COL6A4P2	3.75
2	COLGALT1	1719.25
2	COQ4	1283.25
2	CPNE9	4.5
2	CPPED1	401.5
2	CPSF4	1111.0
2	CRB1	19.75
2	CREB5	20.25
2	CREBL2	624.75
2	CRIM1	664.25
2	CRTC1	838.25
2	CRYBA1	8.75
2	CSNK1A1	7163.5
2	CSNK1G1	1719.5
2	CSPG4	6.75
2	CST3	21.0
2	CST7	354.75
2	CSTL1	50.25
2	CTAGE7P	16.25
2	CTCFL	358.5
2	CTSA	2194.75
2	CTSZ	102.5
2	CTTNBP2NL	123.75
2	CTU1	47.0
2	CXCL5	1.0
2	CXCR2P1	2.5
2	CXorf38	2619.75
2	CYB5R3	4577.75
2	CYP2A6	7.5
2	CYTH4	1097.5
2	D2HGDH	488.25
2	DACT1	217.5
2	DBNDD1	59.75
2	DCAF13P3	15.25
2	DCAF15	581.5
2	DCN	133.25
2	DCUN1D2	983.75
2	DDIT4L	1.25
2	DDX11	2184.75
2	DDX12P	66.75
2	DDX28	160.75
2	DEDD2	1106.5
2	DENND3	569.5
2	DHRS11	221.5
2	DLGAP1	46.75
2	DLGAP3	5.5
2	DMBX1	41.5
2	DNAH10	36.25
2	DNAJA2	3502.75
2	DNAL1	1423.0
2	DND1	31.5
2	DOCK5	2971.25
2	DRP2	6.0
2	DUSP7	1593.75
2	DYRK4	163.0
2	EBF2	66.25
2	EBF4	12.5
2	ECI1	113.0
2	ECT2L	12.5
2	EDARADD	108.0
2	EFHD1	19.25
2	EFNA1	39.5
2	EFNB1	211.75
2	EIF2AK1	2054.25
2	ELMOD1	250.75
2	EMD	885.25
2	ENPP6	95.75
2	EPHX2	261.25
2	EPOP	1473.5
2	EVPLL	3.0
2	EXOSC4	277.5
2	F2	6.75
2	FAM133B	794.5
2	FAM133DP	3.5
2	FAM13C	4.25
2	FAM149A	61.5
2	FAM184B	38.25
2	FAM193A	1607.5
2	FAM210B	612.0
2	FAM238B	3.25
2	FAM92A1P2	231.5
2	FAM95C	81.25
2	FAM9A	3.75
2	FBXL18	1598.5
2	FBXL4	495.75
2	FBXO10	139.75
2	FBXO24	145.75
2	FBXO33	784.0
2	FBXO39	5.75
2	FBXO46	395.25
2	FBXW4P1	45.5
2	FEM1C	592.75
2	FEZ1	437.25
2	FFAR4	82.0
2	FGD1	75.0
2	FIBP	710.0
2	FIS1	205.5
2	FLRT2	496.75
2	FOXP3	1620.25
2	FOXRED2	1168.0
2	FRAT2	226.5
2	FRMPD1	95.5
2	FRMPD2	30.5
2	FRRS1	41.5
2	FUT3	47.5
2	FUT4	416.0
2	FUT6	136.0
2	GALK1	82.75
2	GALNT14	9.5
2	GALT	923.25
2	GAS8	153.25
2	GCAT	92.25
2	GCNT1	407.75
2	GFI1	1135.5
2	GFPT1	1642.75
2	GIT2	2461.25
2	GJB6	31.5
2	GJC2	3.5
2	GMPR	59.5
2	GNB2	547.0
2	GOLGA6L3	27.25
2	GOLGA6L5P	318.5
2	GP6	466.75
2	GPD1L	426.25
2	GPHN	635.25
2	GPI	2802.0
2	GPLD1	66.0
2	GPR137B	136.5
2	GPR141	13.75
2	GPRASP1	945.75
2	GPRASP2	25.75
2	GPRIN1	25.25
2	GPX2	63.0
2	GRN	487.0
2	GSK3B	1219.25
2	GSTP1	627.25
2	GTF2B	594.75
2	GTF2H2	3078.5
2	GTF2H2B	20.5
2	GTF2IP7	326.75
2	GUSBP3	520.25
2	HADH	638.75
2	HAUS4	418.0
2	HCRTR1	23.75
2	HECTD4	1540.0
2	HEYL	1.0
2	HGSNAT	1265.0
2	HJURP	253.25
2	HLCS	420.25
2	HNF1A	207.25
2	HPCAL4	111.75
2	HS6ST3	2.0
2	HSD17B1	665.5
2	HSD17B10	473.5
2	HSP90AB4P	44.0
2	HSPA12A	276.0
2	HSPA12B	51.0
2	HSPG2	162.0
2	HUS1	998.25
2	ICAM5	9.25
2	IDUA	288.0
2	IFITM10	1.25
2	IFITM4P	1.75
2	IGF2BP2	52.25
2	IGFBP3	21.5
2	IL11RA	1224.75
2	IL3RA	159.5
2	INHBA	32.0
2	INSIG1	732.75
2	INSIG2	323.0
2	INTS1	902.5
2	IPO5P1	203.25
2	IRF5	257.75
2	ITGAX	201.5
2	ITGB3	4.0
2	ITGB4	20.0
2	ITIH2	18.5
2	ITIH4	163.25
2	ITPK1	867.25
2	JAG1	74.75
2	JAG2	110.25
2	JAZF1	414.75
2	JPH4	13.0
2	KCNB1	1072.0
2	KCNC1	110.25
2	KCNH3	62.5
2	KCNIP4	54.0
2	KCNK5	193.5
2	KCNQ5	259.0
2	KCP	150.75
2	KCTD15	365.75
2	KHK	29.25
2	KIAA0355	1552.75
2	KIAA0895L	695.25
2	KIAA1217	97.0
2	KIF3B	2614.25
2	KIRREL2	8.25
2	KLF2	3434.5
2	KLF3	3958.5
2	KLF8	671.25
2	KLHDC10	842.75
2	KLHL30	45.5
2	KPNA5	3651.75
2	KRTAP5-2	6.5
2	KRTAP9-6	134.25
2	LACTB2	215.5
2	LAMA4	71.5
2	LAMB1	82.25
2	LDB2	1.75
2	LGALS3BP	350.5
2	LIME1	262.0
2	LIN37	126.5
2	LMBR1	1970.25
2	LONP2	3745.5
2	LOXL1	27.0
2	LPCAT2	291.0
2	LPO	184.25
2	LPP	4482.75
2	LRRC20	75.75
2	LRRC25	124.75
2	LRRC38	4.75
2	LRRC74B	239.5
2	LRRD1	359.25
2	LSM11	260.5
2	LSM14B	355.25
2	LYN	324.25
2	LZTR1	915.25
2	LZTS1	126.75
2	LZTS2	193.5
2	MAATS1	22.0
2	MAD2L1BP	460.0
2	MAEL	62.5
2	MAGOH2P	27.25
2	MANEA	330.75
2	MAOB	2.0
2	MAP2	6.25
2	MAP3K15	175.25
2	MAP4K2	2104.5
2	MARS2	1013.25
2	MASP2	500.5
2	MAX	11809.75
2	MCF2L2	610.0
2	MDH2	1739.75
2	MED13	20846.5
2	MEF2B	36.75
2	MEGF11	126.25
2	MEIOB	2.0
2	MEIOC	376.5
2	MELTF	20.0
2	MESP2	8.75
2	METRN	143.75
2	MFGE8	779.5
2	MFNG	1100.75
2	MFSD12	906.75
2	MGAT4B	335.75
2	MINPP1	256.25
2	MIOS	780.5
2	MMP17	5.75
2	MMP21	7.0
2	MMP23B	1.75
2	MNAT1	271.75
2	MOB1A	8816.0
2	MPEG1	188.75
2	MPV17L	5238.75
2	MRPL14	298.75
2	MRPL38	433.0
2	MRPS15	1257.25
2	MRS2	1630.25
2	MSH4	13.75
2	MSRB2	23.75
2	MSX2P1	11.5
2	MTA2	3079.25
2	MTCH2	635.25
2	MTFMT	1654.25
2	MTHFD1	1948.25
2	MTRF1	561.5
2	MTRNR2L10	331047.5
2	MYD88	2158.0
2	MYO18B	4.75
2	MYO1G	2466.75
2	NAA35	508.75
2	NAIP	1543.0
2	NAMPT	6939.0
2	NAP1L2	34.75
2	NARS2	324.75
2	NAT16	25.5
2	NAV2	84.5
2	NAV3	500.0
2	NBPF6	3.0
2	NCKAP1	544.25
2	NDNF	14.25
2	NDUFA4	838.75
2	NDUFB10	331.75
2	NECTIN3	230.75
2	NEFM	65.75
2	NEK6	216.0
2	NEUROD1	10.25
2	NFATC3	4392.25
2	NFIB	15.25
2	NFKBIE	166.75
2	NID2	23.75
2	NIPA2	3017.25
2	NIT2	954.0
2	NKPD1	41.0
2	NME6	1180.25
2	NMNAT2	22.5
2	NMT2	1883.5
2	NOB1	1515.5
2	NPIPA5	16.5
2	NPIPB13	314.75
2	NPIPB9	827.75
2	NQO1	278.0
2	NRARP	79.25
2	NRSN1	1874.75
2	NRXN1	93.0
2	NSUN5	722.5
2	NT5C	486.0
2	NT5DC1	313.25
2	NUDT11	12.75
2	NUP153	4363.0
2	NXN	134.5
2	NXNL2	90.5
2	OBSCN	1424.25
2	OLFML3	8.75
2	OLR1	65.75
2	OMD	48.5
2	OR1C1	8.5
2	OR1F2P	27.0
2	OR1L6	2.5
2	OR51D1	18.5
2	ORAI1	1365.0
2	OST4	2665.25
2	OSTC	306.25
2	P3H1	1266.0
2	P4HA1	320.5
2	P4HA2	224.5
2	PANK1	199.25
2	PANX1	226.75
2	PATJ	1691.25
2	PAX3	1.25
2	PBOV1	125.25
2	PCBP4	137.75
2	PCDH9	104.5
2	PCDHAC1	3.5
2	PCDHGC5	8.0
2	PCYT2	197.25
2	PDCD2L	1149.75
2	PDCL3P4	16.75
2	PDE4A	183.75
2	PDE6B	140.25
2	PDLIM1	25.75
2	PDPN	21.5
2	PELI2	242.5
2	PEX11G	73.5
2	PFKP	3280.0
2	PGAM4	2.5
2	PGM2L1	775.75
2	PHACTR2	6413.5
2	PHF2	1497.75
2	PHKG1	186.25
2	PHLDA1	1946.75
2	PHPT1	173.75
2	PIN4	339.5
2	PIP5K1C	441.25
2	PIWIL4	21.5
2	PKHD1L1	1.75
2	PLAU	12.0
2	PLCG2	5604.25
2	PLD1	189.75
2	PLEKHA6	13.0
2	PLK3	979.5
2	PLXNA4	168.5
2	PLXNC1	641.5
2	PNPO	3477.25
2	POLE4	346.75
2	POLH	498.25
2	POLM	842.0
2	POLR2L	362.0
2	POLR3D	2009.25
2	PPARA	2615.5
2	PPCS	201.25
2	PPIAP30	12.25
2	PPIL6	243.75
2	PPM1L	513.5
2	PPP1R16A	134.0
2	PPP1R3F	207.5
2	PPP1R9A	25.5
2	PPP4R4	51.5
2	PPP5C	3361.5
2	PRAMEF14	2.0
2	PRB2	10.0
2	PRB3	2.0
2	PRDM16	33.0
2	PRDM5	100.75
2	PRKAG2	595.25
2	PRKX	4292.25
2	PRODH	81.0
2	PROM2	234.75
2	PRPH2	34.5
2	PRPSAP1	839.0
2	PRSS57	1.75
2	PRSS8	96.75
2	PSD3	94.0
2	PSMD4	1975.0
2	PSMD7	3996.5
2	PSTPIP2	421.5
2	PTBP2	794.5
2	PTCD1	842.25
2	PTGDR	12.25
2	PTK7	160.0
2	PTPDC1	255.25
2	PUS7	1464.75
2	PYCR1	461.75
2	PYGL	191.25
2	QPCTL	917.25
2	RAB11FIP1	5955.0
2	RAB15	305.25
2	RAB33A	57.75
2	RAC3	1.75
2	RAD54B	87.75
2	RAF1	2878.5
2	RALB	192.25
2	RAP2A	370.75
2	RASGRP2	1484.75
2	RASSF6	117.75
2	RBM19	1745.25
2	RBM26	3915.25
2	RCVRN	12.75
2	RDM1	31.75
2	RECK	268.25
2	RELN	47.0
2	RFPL1	5.0
2	RGL4	139.5
2	RGS20	32.25
2	RHOD	14.25
2	RHOXF1P1	14.75
2	RIMKLA	106.0
2	RIMS3	25.0
2	RIN1	98.25
2	RMND5B	1247.75
2	RNF114	1325.75
2	RNF130	298.25
2	RNF19B	554.25
2	RNF208	14.25
2	RNF38	5223.25
2	RNF39	24.75
2	RPAP3	863.75
2	RPL21P44	14.0
2	RPL39L	78.5
2	RPRD2	2132.75
2	RPS21	1684.25
2	RPS5	10113.25
2	RPS6KA2	254.5
2	RPS8	16012.0
2	RRAGC	774.0
2	RRP7A	1088.5
2	RSPH9	84.0
2	RSRP1	1624.75
2	RTCB	908.25
2	RUNDC3B	130.25
2	RUNX1T1	27.75
2	RYBP	2573.0
2	S100A6	431.5
2	S100PBP	1848.5
2	S1PR2	190.5
2	SAMD5	200.25
2	SARM1	599.5
2	SART1	685.5
2	SCAND1	127.0
2	SCART1	76.0
2	SCN5A	4.5
2	SCN7A	78.0
2	SCUBE1	50.25
2	SDHAF4	216.25
2	SEC63	4627.25
2	SEPHS2	692.75
2	SERPINB11	20.5
2	SERPINB5	9.25
2	SERPINE1	97.5
2	SERPINF1	207.5
2	SETX	5697.5
2	SF3A3	1588.75
2	SGTA	798.0
2	SH2D4A	199.75
2	SHKBP1	1742.75
2	SHROOM3	19.0
2	SIAH3	55.0
2	SIMC1	518.5
2	SIPA1L2	216.0
2	SIRPB2	40.25
2	SIX4	202.75
2	SLA2	1617.0
2	SLC10A7	279.25
2	SLC15A3	78.75
2	SLC16A14	28.5
2	SLC16A5	87.75
2	SLC22A25	56.75
2	SLC25A17	363.5
2	SLC25A43	146.25
2	SLC27A4	259.25
2	SLC29A2	389.25
2	SLC29A4	525.75
2	SLC30A1	313.5
2	SLC35G2	112.25
2	SLC35G5	16.25
2	SLC38A7	570.5
2	SLC39A14	1024.0
2	SLC48A1	664.5
2	SLC5A1	6.0
2	SLC6A4	134.25
2	SLFNL1	221.5
2	SLIT1	47.5
2	SMAD1	153.5
2	SMARCD2	832.25
2	SMG1P5	3656.5
2	SMIM1	4.0
2	SMIM13	156.75
2	SMKR1	20.75
2	SMN1	412.25
2	SMN2	809.25
2	SMUG1	275.0
2	SMURF1	343.5
2	SNAI1	22.25
2	SNPH	124.75
2	SNRNP48	271.0
2	SNTA1	30.0
2	SNX19	2217.5
2	SNX2	760.75
2	SORBS2	103.75
2	SORCS3	32.25
2	SOX7	92.0
2	SPATC1	2.0
2	SPECC1L	1236.75
2	SPG7	5655.0
2	SPIN1	724.5
2	SPINK7	1.25
2	SPINK9	238.0
2	SPRY4	381.75
2	SRGAP1	721.5
2	SRPK1	1099.5
2	ST20	97.5
2	ST6GALNAC3	7.5
2	ST6GALNAC5	2.25
2	STX1B	54.75
2	STX5	201.25
2	STYX	2454.25
2	STYXL1	54.25
2	SULF2	221.5
2	SULT1A1	524.25
2	SYCP1	62.25
2	SYF2	1537.0
2	SYNM	65.0
2	SYT13	42.0
2	SYT2	202.25
2	TAF1C	980.75
2	TANGO6	1363.0
2	TATDN2	1196.25
2	TBC1D12	260.25
2	TBX21	885.0
2	TCAM1P	44.25
2	TCF4	851.75
2	TCTE1	45.0
2	TDRP	14.5
2	TEAD1	18.25
2	TESC	70.75
2	TET1	192.0
2	TEX101	7.25
2	TEX9	231.0
2	TFCP2L1	5.25
2	TGFA	9.0
2	THBS1	95.75
2	THRSP	2.0
2	TIAM2	380.0
2	TIPRL	630.25
2	TJAP1	1531.75
2	TMBIM7P	10.5
2	TMCC1	1116.5
2	TMCO3	595.75
2	TMCO5B	10.0
2	TMEM120A	188.25
2	TMEM135	313.5
2	TMEM200A	80.0
2	TMEM212	2210.0
2	TMEM214	1585.5
2	TMEM233	6.25
2	TMEM238	15.75
2	TMEM244	2.5
2	TMEM62	195.75
2	TMEM63B	408.75
2	TMPRSS11B	142.25
2	TNFRSF21	113.5
2	TNFRSF6B	2.25
2	TNFRSF8	249.75
2	TNFSF9	35.5
2	TNKS2	1779.25
2	TPRN	307.0
2	TPTE2P6	15.25
2	TRAPPC10	4487.25
2	TREML2	190.25
2	TRIM58	271.75
2	TRIM6	124.0
2	TRIML2	82.75
2	TRIP6	372.25
2	TRNP1	2.25
2	TRO	51.75
2	TRPS1	1075.5
2	TSR2	2708.5
2	TSSC2	474.0
2	TTC28	235.25
2	TTC9B	3.0
2	UBASH3B	737.0
2	UBE2G1	3398.75
2	UBIAD1	1353.0
2	UBQLN2	1439.75
2	UBR3	1164.75
2	UBR5	5841.5
2	UBXN2B	592.0
2	UGT2B15	30.25
2	UQCR11	435.25
2	UQCRB	614.0
2	URB1	2566.75
2	USP32	575.0
2	USP32P2	207.0
2	USP48	3042.0
2	UTP11	2679.75
